doi,study_title,publication_type,study_journal,prescreen_decisions,retained_for_extraction_candidate,prescreen_decision,prescreen_action,prescreen_reason,deterministic_matched_terms
10.5772/intechopen.103658,Uses of Ketamine in the Paediatric Population,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.104651,Ketamine and Low-Resource Countries,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.104787,Cortical Plasticity under Ketamine: From Synapse to Map,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.104874,Ketamine for Chronic Pain,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.104875,Use of Oral Ketamine in Palliative Care,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.58088/dyjg-0344,Integrating the ineffable: a social phenomenological analysis of the psychedelic experience,dissertation,"Library, Museums and Press - UDSpace (University of Delaware)",retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.58837/chula.the.2001.1774,The role of 5-HT1B/1D and 5-HT2A/2C receptors in neurovascular response to nitric oxide in rat trigeminovascular system,dissertation,Chulalongkorn University,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.70675/a11b9eafz6af0z41b5z8556z200e6bd50b7c,Impact d'une lésion sérotoninergique sur la symptomatologie parkinsonienne : approches multiples chez le singe MPTP-MDMA,dissertation,Lyon 1,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.70675/a4c7dd66z01f2z4d78zb69ez97d23f1f9fd7,Influence du contexte d'administration sur les effets pharmacologiques des psychédéliques diméthyltryptamine (DMT) et 5-méthoxy-diméthyltryptamine (5-MeO-DMT),dissertation,Université de Toulouse (2023-....),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.70675/a7d8d4c4z3a2az4f27z8cb0za0401171e275,Ayahuasca Crossroads : an ethnography of the circulation of ayahuasca rituals between urban Brazil and Europe,dissertation,"Paris, EHESS",retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.7208/chicago/9780226426709.003.0001,1. Trends in Pension Cash-out at Job Change and the Effects on Long-term Outcomes,book-chapter,RePEc: Research Papers in Economics,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.7302/25030,The Putative Role of the Medial Prefrontal Cortex in Emergence from General Anesthesia,article,Deep Blue (University of Michigan),retain,True,exclude,exclude_non_evidence_artifact,Dissertations are outside the retained publication formats for this evidence graph.,dissertation | DataCite resourceTypeGeneral=Dissertation
10.7302/8314,"Endogenous Biosynthesis and Neural Correlates of N,N-dimethyltryptamine",article,Deep Blue (University of Michigan),retain,True,exclude,exclude_non_evidence_artifact,Dissertations are outside the retained publication formats for this evidence graph.,dissertation | DataCite resourceTypeGeneral=Dissertation
