# new DOI queue (disorder) generated at 2026-05-15T06:39:48.827578+00:00
# doi,compound,disorder,optional_study_title,optional_study_year,optional_authors
10.1176/jnp.2010.22.4.442,,,The Use of a Series of Ketamine Infusions in Two Patients With Treatment-Resistant Depression,2010,Michael Messer; Irina V. Haller; Pamela Larson; Julia Pattison-Crisostomo; Charles E. Gessert
10.1093/brain/awq010,,,"The default-mode, ego-functions and free-energy: a neurobiological account of Freudian ideas",2010,Robin Carhart‐Harris; Karl Friston
10.1016/j.pnpbp.2010.09.006,,,l-histidine induces state-dependent memory deficit in mice mediated by H1 receptor,2010,Anna Carolyna Gianlorenço; Azair Canto‐de‐Souza; Rosana Mattioli
10.1126/science.1190287,,,mTOR-Dependent Synapse Formation Underlies the Rapid Antidepressant Effects of NMDA Antagonists,2010,Nanxin Li; Boyoung Lee; Rongjian Liu; Mounira Banasr; Jason M. Dwyer; Masaaki Iwata; Xiaoyuan Li; George K. Aghajanian; Ronald S. Duman
10.4021/jocmr2009.05.1237,,,5-Hydroxytryptamine Receptor Subtypes and their Modulators with Therapeutic Potentials,2009,Anand B. Pithadia
10.4000/pontourbe.1345,,,"Ayahuasca, dependência química e alcoolismo",2009,Marcelo S. Mercante
10.4088/jcp.08m04659,,,Brain-Derived Neurotrophic Factor and Initial Antidepressant Response to an<i>N</i>-Methyl-<scp>D</scp>-Aspartate Antagonist,2009,Rodrigo Machado‐Vieira; Peixiong Yuan; Nancy E. Brutsché; Nancy Diazgranados; David A. Luckenbaugh; Husseini K. Manji; Carlos A. Zarate
10.1093/icb/icp046,,,Exploitation of secondary metabolites by animals: A response to homeostatic challenges,2009,Jennifer S. Forbey; Alan L. Harvey; Michael A. Huffman; Frederick D. Provenza; Richard Sullivan; Deniz Taşdemir
10.1093/oso/9780195341591.003.0009,,,I,2009,Robert Jean Campbell
10.1016/b978-0-12-374228-5.00019-6,,,Ibogaine and the Treatment of Opiate Addiction,2009,Emily J. Richer
10.1037/e719372011-018,,,Ibogaine in the Treatment of Opiate Addiction,2009,John Harrison
10.1007/978-90-481-2448-0_37,,,"Ibogaine, Psychedelic Molecule with Anti-Addictive Properties",2009,Enno Freye
10.1016/j.ejphar.2009.10.032,,,Induction of energy metabolism related enzymes in yeast Saccharomyces cerevisiae exposed to ibogaine is adaptation to acute decrease in ATP energy pool,2009,Roman Paškulin; Polona Jamnik; Nataša Obermajer; Marija Slavić; Borut Štrukelj
10.1186/1471-244x-9-6,,,Integrated psychological treatment for substance use and co-morbid anxiety or depression vs. treatment for substance use alone. A systematic review of the published literature,2009,Morten Hesse
10.1017/s1461145709990848,,,Interaction of drugs of abuse and maintenance treatments with human P-glycoprotein (ABCB1) and breast cancer resistance protein (ABCG2),2009,Nicolas Tournier; L Chevillard; Bruno Mégarbane; Stéphane Pirnay; Jean‐Michel Scherrmann; Xavier Declèves
10.1111/j.1399-6576.2009.01978.x,,,Ketamine attenuates post‐operative cognitive dysfunction after cardiac surgery,2009,Judith A. Hudetz; Zafar Iqbal; Sweeta D. Gandhi; Kathleen Patterson; Alison J. Byrne; Anthony G. Hudetz; Paul S. Pagel; David C. Warltier
10.1055/s-0029-1237375,,,Oral Administration of the NMDA Receptor Antagonist S-Ketamine as Add-On Therapy of Depression: A Case Series,2009,Georgios Paslakis; Morin Gilles; Andreas Meyer‐Lindenberg; Michael Deuschle
10.1016/s0924-977x(09)70689-3,,,P.2.d.023 Synergic mechanisms in the modulation of BDNF and Arc following agomelatine administration,2009,Francesca Calabrese; Raffaella Molteni; S. Pisoni; C. Gabriel; Elisabeth Mocaër; Giorgio Racagni; Marco Andrea Riva
10.1002/cl2.61,,,PROTOCOL: Motivational interviewing for substance abuse,2009,Geir Smedslund; Rigmor C. Berg; Karianne Thune Hammerstrøm; Asbjørn Steiro; Kari Ann Leiknes; Dahl Marie Helene; Kjetil Karlsen
10.1007/s11095-009-9939-6,,,Pharmacokinetics and Safety in Rhesus Monkeys of a Monoclonal Antibody-GDNF Fusion Protein for Targeted Blood-Brain Barrier Delivery,2009,William M. Pardridge; Rubén J. Boado
10.1016/j.cardfail.2009.06.155,,,Predictors of Adherence to a Low Sodium Diet Using the Theory of Planned Behavior in Patients with Heart Failure,2009,Jia‐Rong Wu; Terry A. Lennie; Sandra B. Dunbar; Susan J. Pressler; Debra K. Moser
10.4196/kjpp.2009.13.3.147,,,Role of Dopamine Receptors on Electroencephalographic Changes Produced by Repetitive Apomorphine Treatments in Rats,2009,Hwan Soo Jang; Ji Young Kim; Sang‐Heon Kim; Maan‐Gee Lee
10.1016/j.biopsych.2009.08.038,,,Safety and Efficacy of Repeated-Dose Intravenous Ketamine for Treatment-Resistant Depression,2009,Marije aan het Rot; Katherine A. Collins; James W. Murrough; Andrew M. Perez; David L. Reich; Dennis S. Charney; Sanjay J. Mathew
10.1111/j.1360-0443.2009.02596.x,,,"Sexual orientation, substance use behaviors and substance dependence in the United States",2009,Sean Esteban McCabe; Tonda L. Hughes; Wendy Bostwick; Brady T. West; Carol J. Boyd
10.4088/pcc.08r00673,,,Visual Hallucinations,2009,Ryan C. Teeple; Jason P. Caplan; Theodore A. Stern
10.1093/ntr/ntp136,,,What do we know about the role of pharmacotherapy for smoking cessation before or during pregnancy?,2009,Cheryl Oncken; Henry R. Kranzler
10.12681/eadd/23777,,,Εκτίμηση της θεραπευτικής παρέμβασης στη διακοπή του καπνίσματος,2009,Ιωάννα Νικολούτσου
10.1080/15622970701714370,,,Comparison of racemic ketamine and<i>S</i>-ketamine in treatment-resistant major depression: Report of two cases,2008,Robert Paul; Nadine Schaaff; Frank Padberg; Hans‐Jürgen Möller; Thomas Frodl
10.1248/bpb.31.1635,,,Endogenous Modulators for Drug Dependence,2008,Kiyofumi Yamada
10.1037/e517302011-350,,,"MDMA-Assisted Psychotherapy for the Treatment of PTSD, Current International Research",2008,Michael C. Mithoefer
10.1093/oso/9780195300550.003.0014,,,Natural and Synthetic Ibogamines <i>A Novel Approach to Treating Opioid Dependency</i>,2008,Stanley D. Glick; Isabelle M. Maisonneuve
10.1038/npp.2008.220,,,Nicotine Exposure during Adolescence Induces a Depression-Like State in Adulthood,2008,Sergio D. Iñiguez; Brandon L. Warren; Eric M. Parise; Lyonna F. Alcantara; Brittney Schuh; Melissa Lynn Maffeo; Zarko Manojlovic; Carlos A. Bolaños‐Guzmán
10.1051/ata:2008016,,,Programme scientifique,2008,Guillaume Hoizey; Patrick Nisse; T Barrande; L Trenque; D Binet; D Saucier; K Ducint; M Titier; F.J. Baud; P Flamand
10.1038/sj.npp.1301667,,,Quantitative Trait Locus Analysis Identifies Rat Genomic Regions Related to Amphetamine-Induced Locomotion and Gαi3 Levels in Nucleus Accumbens,2008,Marc N. Potenza; Edward S. Brodkin; Bao‐Zhu Yang; Shari G. Birnbaum; Eric J. Nestler; Joel Gelernter
10.1038/npp.2008.175,,,Response Perseveration and Ventral Prefrontal Sensitivity to Reward and Punishment in Male Problem Gamblers and Smokers,2008,Michiel B. de Ruiter; Dick J. Veltman; Anna E. Goudriaan; Jaap Oosterlaan; Zsuzsika Sjoerds; Wim van den Brink
10.1016/j.nurt.2008.02.003,,,Treatment of Parkinson’s Disease with Trophic Factors,2008,Amie Peterson; John G. Nutt
10.1016/j.pnpbp.2007.07.027,,,Acute administration of ketamine induces antidepressant-like effects in the forced swimming test and increases BDNF levels in the rat hippocampus,2007,Lêda Soares Brandão Garcia; Clarissa M. Comim; Samira S. Valvassori; Gislaine Z. Réus; Luciana Mendonça Barbosa; Ana C. Andreazza; Laura Stertz; Gabriel R. Fries; Elaine C. Gavioli; Flávio Kapczinski
10.1523/jneurosci.1636-07.2007,,,Cannabinoids Elicit Antidepressant-Like Behavior and Activate Serotonergic Neurons through the Medial Prefrontal Cortex,2007,Francis Rodriguez Bambico; Noam Katz; Guy Debonnel; Gabriella Gobbi
10.1016/j.biopsych.2007.05.028,,,Cellular Mechanisms Underlying the Antidepressant Effects of Ketamine: Role of α-Amino-3-Hydroxy-5-Methylisoxazole-4-Propionic Acid Receptors,2007,Sungho Maeng; Carlos A. Zarate; Jing Du; Robert J. Schloesser; Joseph McCammon; Guang Chen; Husseini K. Manji
10.1038/sj.npp.1301584,,,Dissociable Effects of Selective 5-HT2A and 5-HT2C Receptor Antagonists on Serial Spatial Reversal Learning in Rats,2007,Vasileios Boulougouris; Jeffrey Glennon; Trevor W. Robbins
10.1111/j.1526-4637.2006.00200.x,,,Do Users of Regularly Prescribed Opioids Have Higher Rates of Substance Use Problems Than Nonusers?,2007,Mark J. Edlund; Mark Sullivan; Diane Steffick; Katherine M. Harris; Kenneth B. Wells
10.1186/1471-2458-7-1,,,"Effects of backpacking holidays in Australia on alcohol, tobacco and drug use of UK residents",2007,Mark A Bellis; Karen Hughes; Paul Dillon; Jan Copeland; Peter Gates
10.1074/jbc.m704456200,,,"Ibogaine, a Noncompetitive Inhibitor of Serotonin Transport, Acts by Stabilizing the Cytoplasm-facing State of the Transporter",2007,Miriam T. Jacobs; Yuan‐Wei Zhang; Scott Campbell; Gary Rudnick
10.1523/jneurosci.4595-06.2007,,,Impaired Stress-Coping and Fear Extinction and Abnormal Corticolimbic Morphology in Serotonin Transporter Knock-Out Mice,2007,Cara L. Wellman; Alicia Izquierdo; Joy Garrett; Kathryn P. Martin; Jenna C. Carroll; Rachel Millstein; Klaus‐Peter Lesch; Dennis L. Murphy; Andrew Holmes
10.1007/s00213-007-0792-1,,,Incidental use of ecstasy: no evidence for harmful effects on cognitive brain function in a prospective fMRI study,2007,Gerry Jager; Maartje M. de Win; Hylke Vervaeke; Thelma Schilt; René S. Kahn; Wim van den Brink; Jan M. van Ree; Nick F. Ramsey
10.24972/ijts.2007.26.1.1,,,Ketamine-Enhanced Psychotherapy: Preliminary Clinical Observations on its Effects in Treating Death Anxiety,2007,Eli Kolp; M. Scott Young; Harris L. Friedman; Evgeny Krupitsky; Karl Jansen; Laurie-Ann O’Connor
10.1017/s0033291707000797,,,Naturalistic follow-up of co-morbid substance use in schizophrenia: the West London first-episode study,2007,Isobel Harrison; E.M. Joyce; Stan Mutsatsa; Samuel B. Hutton; Vyv Huddy; Masuma Kapasi; Thomas R. E. Barnes
10.15562/jdmfs.v6i2.184,,,Perbedaan Kadar Kalsium Dalam Saliva Sebelum Dan Sesudah Mengkonsumsi Minuman Ringan Ringan yang mengandung asam Bikarbonat,2007,Muhammad Ilyas; M. Yusri
10.1038/sj.npp.1301438,,,Pharmacological Evidence for a Motivational Role of κ-Opioid Systems in Ethanol Dependence,2007,Brendan M. Walker; George F. Koob
10.1038/sj.npp.1301306,,,Protracted ‘Pro-Addictive’ Phenotype Produced in Mice by Pre-Adolescent Phenylpropanolamine,2007,Karen K. Szumlinski; Andy Liu; Jeffery H. Penzner; Kevin D. Lominac
10.1080/02791072.2007.10399860,,,Single Versus Repeated Sessions of Ketamine-Assisted Psychotherapy for People with Heroin Dependence,2007,Evgeny Krupitsky; Andrei M. Burakov; I. V. Dunaevsky; Tatyana N. Romanova; T. Y. Slavina; A. Y. Grinenko
10.1093/bioinformatics/btm266,,,Statistical prediction of protein–chemical interactions based on chemical structure and mass spectrometry data,2007,Nobuyoshi Nagamine; Yasubumi Sakakibara
10.1254/jphs.cp0070017,,,"The Roles of Glial Cell Line-Derived Neurotrophic Factor, Tumor Necrosis Factor-α, and an Inducer of These Factors in Drug Dependence",2007,Minae Niwa; Atsumi Nitta; Kiyofumi Yamada; Toshitaka Nabeshima
10.1007/s10608-006-9058-1,,,The Short Health Anxiety Inventory: Psychometric Properties and Construct Validity in a Non-clinical Sample,2007,Jonathan S. Abramowitz; Brett J. Deacon; David P. Valentiner
10.6004/jnccn.2006.0047,,,A Brief Review of Pharmacotherapies for Smoking Cessation,2006,Cho Y. Lam; Jennifer A. Minnix; Jason D. Robinson; Paul M. Cinciripini
10.1096/fj.06-6394fje,,,"Autoregulation of glial cell line‐derived neurotrophic factor expression: implications for the long‐lasting actions of the anti‐addiction drug, Ibogaine",2006,Dao‐Yao He; Dorit Ron; Dao‐Yao He; Dorit Ron
10.1631/jzus.2006.b0892,,,"Chronic morphine drinking establishes morphine tolerance, but not addiction in Wistar rats",2006,Ralf Binsack; Minglan Zheng; Zhan-sai Zhang; Yang Liu; Yong-ping Zhu
10.2172/896261,,,Drug Testing Survey at DOE HRP Sites,2006,None None
10.1002/mds.21029,,,Effects of levodopa and subthalamic nucleus stimulation on cognitive and affective functioning in Parkinson's disease,2006,Aurélie Funkiewiez; Claire Ardouin; Roshan Cools; Paul Krack; Valérie Fraix; Alina Batir; Stéphan Chabardès; Alim‐Louis Benabid; Trevor W. Robbins; Pierre Pollak
10.1111/j.1601-183x.2006.00260.x,,,"Effects of repeated morphine on locomotion, place preference and dopamine in heterozygous glial cell line‐derived neurotrophic factor knockout mice",2006,Mikko Airavaara; H. Tuomainen; Petteri Piepponen; Märt Saarma; L Ahtee
10.1016/j.mehy.2006.02.050,,,Fatalities after taking ibogaine in addiction treatment could be related to sudden cardiac death caused by autonomic dysfunction,2006,Uwe Maas; S. Strubelt
10.1016/j.ejphar.2006.09.008,,,Ibogaine affects brain energy metabolism,2006,Roman Paškulin; Polona Jamnik; Marko Živin; Peter Raspor; Borut Štrukelj
10.3390/md403037,,,Marine Toxins Targeting Ion Channels,2006,Hugo R. Arias
10.1007/s11524-006-9057-2,,,Prevalence and Predictors of Club Drug Use among Club-Going Young Adults in New York City,2006,Brian C. Kelly; Jeffrey T. Parsons; Brooke E. Wells
10.1523/jneurosci.1876-06.2006,,,RET Is Dispensable for Maintenance of Midbrain Dopaminergic Neurons in Adult Mice,2006,Sanjay Jain; Judith P. Golden; David F. Wozniak; Elizabeth A. Pehek; Eugene M. Johnson; Jeffrey Milbrandt
10.1080/09595230600657758,,,Recreational ecstasy use and the neurotoxic potential of MDMA: current status of the controversy and methodological issues,2006,Michael Lyvers
10.1016/s0140-6736(06)68515-2,,,Reviving research into psychedelic drugs,2006,The Lancet
10.1016/j.cub.2006.02.013,,,Social status gates social attention in monkeys,2006,Stephen V. Shepherd; Robert O. Deaner; Michael L. Platt
10.1523/jneurosci.3786-05.2006,,,The Dopamine D<sub>3</sub>Receptor Is Part of a Homeostatic Pathway Regulating Ethanol Consumption,2006,Jérôme Jeanblanc; Dao‐Yao He; Nancy N. H. McGough; Marian L. Logrip; Khanhky Phamluong; Patricia H. Janak; Dorit Ron
10.1111/j.1601-183x.2006.00292.x,,,The Trace Amine 1 receptor knockout mouse: an animal model with relevance to schizophrenia,2006,Toni D. Wolinsky; Chad J. Swanson; Kelli E. Smith; Hai Zhong; Beth Borowsky; Philip Seeman; T. A. Branchek; Christophe Gerald
10.1007/s00213-006-0576-z,,,"The effects of fluoxetine on the subjective and physiological effects of 3,4-methylenedioxymethamphetamine (MDMA) in humans",2006,Manuel E. Tancer; Chris‐Ellyn Johanson
10.1038/sj.npp.1300767,,,Environmental Enrichment Reverses Behavioral Alterations in Rats Prenatally Exposed to Valproic Acid: Issues for a Therapeutic Approach in Autism,2005,Tomasz Schneider; Joanna Turczak; Ryszard Przewłocki
10.1523/jneurosci.3959-04.2005,,,Glial Cell Line-Derived Neurotrophic Factor Mediates the Desirable Actions of the Anti-Addiction Drug Ibogaine against Alcohol Consumption,2005,Dao‐Yao He; Nancy N. H. McGough; Ajay Ravindranathan; Jérôme Jeanblanc; Marian L. Logrip; Khanhky Phamluong; Patricia H. Janak; Dorit Ron
10.1208/aapsj070119,,,"Introduction of unsaturation into theN-n-alkyl chain of the nicotinic receptor antagonists, NONI and NDNI: Effect on affinity and selectivity",2005,Sangeetha P. Sumithran; Peter A. Crooks; Rui Xu; Jun Zhu; Agripina G. Deaciuc; Lincoln H. Wilkins; Linda P. Dwoskin
10.1038/sj.npp.1300760,,,Reinstatement of Morphine-Conditioned Reward is Blocked by Memantine,2005,Piotr Popik; M. Wrobel; Adam Bisaga
10.5287/ora-xq67kmpbj,,,Studies of genetic influences on nicotine dependence utilising functional neuroimaging,2005,"Sean P. David; David, Sean"
10.1055/s-2004-827227,,,Anti-HIV-1 Activity of the<i>Iboga</i>Alkaloid Congener 18-Methoxycoronaridine,2004,Edinete M. Silva; Cláudio César Cirne-Santos; Izabel Christina Palmer Da Paixão Frugulhetti; Bernardo Galvão‐Castro; Elvira M. Saraiva; Martin E. Kuehne; Dumith Chequer Bou‐Habib
10.1192/bjp.184.2.110,,,Causal association between cannabis and psychosis: examination of the evidence,2004,Louise Arseneault; Mary Cannon; ﻿John Witton; Robin Murray
10.1016/j.brainres.2003.12.032,,,Differential effects of ibogaine on local cerebral glucose utilization in drug-naive and morphine-dependent rats,2004,Beth Levant; Thomas L. Pazdernik
10.1016/s0755-4982(04)72376-3,,,"Données qualitatives d’une cohorte traitée par méthadone ou buprénorphine haut dosage à Marseille, entre 1996 et 2001",2004,Christophe Lançon; I Jaquet; Nathalie Labrune; Karine Bartolo; C. De Stopeleire; Pascal Auquier
10.57598/r1a,,,Effectiviteit en kosten-effectiviteit van behandelingen voor rookstop,2004,Ann Van den Bruel; Irina Cleemput; Annelies Van Linden; Dominique Schoefs; Dirk Ramaekers; Luc Bonneux
10.57598/r1b,,,Efficacité et rentabilité des thérapies de sevrage tabagique,2004,Ann Van den Bruel; Irina Cleemput; Annelies Van Linden; Dominique Schoefs; Dirk Ramaekers; Luc Bonneux
10.1038/sj.npp.1300655,,,Enhancing Cannabinoid Neurotransmission Augments the Extinction of Conditioned Fear,2004,Jasmeer P. Chhatwal; Michael Davis; Kimberly A. Maguschak; Kerry J. Ressler
10.1108/17459265200400033,,,Ibogaine ‐ poison or panacea?,2004,Gary Hayes
10.1097/01.alc.0000121651.75952.39,,,Sleep Problems in Early Childhood and Early Onset of Alcohol and Other Drug Use in Adolescence,2004,Maria M. Wong; Kirk J. Brower; Hiram E. Fitzgerald; Robert A. Zucker
10.1093/jnen/63.1.1,,,The Effects of Toluene on the Central Nervous System,2004,Christopher M. Filley; William Halliday; B. K. Kleinschmidt‐DeMasters
10.1017/s0033291704003575,,,The changing impact of a severe disaster on the mental health and substance misuse of adolescents: follow-up of a controlled study,2004,Sijmen A. Reijneveld; Mathilde R. Crone; A.A. Schuller; Frank C. Verhulst; S.P. Verloove-Vanhorick
10.1016/j.jpainsymman.2003.07.008,,,Urine drug testing in pain medicine,2004,Howard A. Heit; Douglas Gourlay
10.1590/s0104-42302004000200039,,,"Validação da versão brasileira do teste de triagem do envolvimento com álcool, cigarro e outras substâncias (ASSIST)",2004,Iara Ferraz Silva Henrique; Denise De Micheli; Roseli Boerngen de Lacerda; Luiz Avelino de Lacerda; Maria Lúcia Oliveira de Souza Formigoni
