# Deterministic prescreen retained queue for mechanistic generated at 2026-05-18T02:28:36.685857+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1046/j.1471-4159.2003.01967.x,,,"SER‐7b, a constitutively active Gα<sub>s</sub> coupled 5‐HT<sub>7</sub>‐like receptor expressed in the <i>Caenorhabditis elegans</i> M4 pharyngeal motorneuron",2003,Robert J. Hobson; Jinming Geng; Anjali D. Gray; Richard W. Komuniecki,Journal of Neurochemistry,journal-article,,2003-09-12,0022-3042,1471-4159,Wiley,"Amino Acid Sequence | Animals | Binding, Competitive | COS Cells | Caenorhabditis elegans / metabolism | Caenorhabditis elegans Proteins / biosynthesis | GTP-Binding Protein alpha Subunits, Gs / chemistry | GTP-Binding Protein alpha Subunits, Gs / genetics | GTP-Binding Protein alpha Subunits, Gs / metabolism | Heterotrimeric GTP-Binding Proteins / metabolism | Methiothepin / pharmacokinetics | Molecular Sequence Data | Motor Neurons / metabolism | Pharynx / metabolism | Phylogeny | Receptors, Serotonin / genetics | Sequence Homology, Amino Acid | Serotonin / pharmacokinetics | Serotonin Antagonists / pharmacokinetics",,NIAID NIH HHS,AI145147,,,,,eng,
10.1053/cp.1999.v66.103402001,,,Decreased platelet serotonin transporter sites and increased platelet inositol triphosphate levels in patients with unipolar depression: Effects of clomipramine and fluoxetine,1999,J ALVAREZ; N GLUCK; I ARNULF; P QUINTIN; M LEBOYER; R PECQUERY; J LAUNAY; F PEREZDIAZ; O SPREUXVAROQUAUX,Clinical Pharmacology & Therapeutics,journal-article,,1999-12-01,0009-9236,1085-8733,Wiley,"Adult | Antidepressive Agents, Second-Generation / pharmacology | Antidepressive Agents, Tricyclic / pharmacology | Blood Platelets / metabolism | Case-Control Studies | Clomipramine / pharmacology | Depressive Disorder / blood | Depressive Disorder / drug therapy | Female | Fluoxetine / pharmacology | Humans | Inositol 1,4,5-Trisphosphate / blood | Male | Middle Aged | Paroxetine / pharmacology | Platelet Aggregation / drug effects | Receptors, Serotonin / blood | Selective Serotonin Reuptake Inhibitors / pharmacology | Time Factors",,,,,,,,eng,
10.1055/s-2005-915581,,,NeuroImaging bei schizophrenen Erkrankungen,2005,R. Lanzenberger; S. Kasper,"Fortschritte der Neurologie, Psychiatrie. SH/Fortschritte der Neurologie, Psychiatrie. Sonderheft",journal-article,,2005-11-01,0940-8584,1612-0191,Georg Thieme Verlag KG,"Brain / diagnostic imaging | Brain / pathology | Brain / physiopathology | Brain Chemistry / physiology | Humans | Magnetic Resonance Imaging | Positron-Emission Tomography | Schizophrenia / diagnostic imaging | Schizophrenia / pathology | Schizophrenia / physiopathology | Tomography, Emission-Computed, Single-Photon",,,,,,,,ger,
10.1080/08990220.2017.1390450,,,Non-NMDA receptor-mediated vibrotactile responses of neurons from the hindpaw representation in the rat SI cortex,2017,Bige Vardar; Burak Güçlü,Somatosensory & Motor Research,journal-article,,2017-07-03,0899-0220,1369-1651,Informa UK Limited,"Action Potentials / drug effects | Action Potentials / physiology | Afferent Pathways / physiology | Analysis of Variance | Animals | Bicuculline / pharmacology | Biophysics | Electric Stimulation | Excitatory Amino Acid Agonists / pharmacology | Female | GABA-A Receptor Antagonists / pharmacology | Hindlimb / innervation | Male | Neurons / drug effects | Neurons / physiology | Physical Stimulation / methods | Rats | Rats, Wistar | Reaction Time / drug effects | Reaction Time / physiology | Somatosensory Cortex / cytology | Vibration | alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid / pharmacology",Cortical neuron | glabrous skin | microinjection | somatosensory | touch,,,,,,,eng,
10.1080/13556210020077091,,,A putative sigma<sub>1</sub> receptor antagonist NE‐100 attenuates the discriminative stimulus effects of ketamine in rats,2001,Minoru Narita; Kazumi Yoshizawa; Kazue Aoki; Misa Takagi; Mayumi Miyatake; Tsutomu Suzuki,Addiction Biology,journal-article,,2001-09-01,1355-6215,1369-1600,Wiley,,,,,,,,,eng,
10.1080/13556219772615,,,"Induction of Fos protein by 3,4‐ methylenedioxymethamphetamine (Ecstasy) in rat brain: regional differences in pharmacological manipulation",1997,KENJI HASHIMOTO; SHIN‐ICHIRO TOMITAKA; NATSUKO NARITA; YOSHIO MINABE; MASAOMI IYO,Addiction Biology,journal-article,,1997-07-01,1355-6215,1369-1600,Wiley,,,,,,,,,eng,
10.1080/14786410500160645,,,Nature-inspired indolyl-2-azabicyclo[2.2.2]oct-7-ene derivatives as promising agents for the attenuation of withdrawal symptoms: synthesis of 20-desethyl-20-hydroxymethyl-11-demethoxyibogaine,2006,D. Passarella; A. Barilli; S. M. N. Efange; E. Elisabetsky; M. B. Leal; G. Lesma; V. M. Linck; D. C. Mash; M. Martinelli; I. Peretto,Natural Product Research,journal-article,,2006-06-08,1478-6419,1478-6427,Informa UK Limited,Animals | Ibogaine / analogs & derivatives | Ibogaine / chemical synthesis | Ibogaine / therapeutic use | Male | Mice | Molecular Structure | Substance Withdrawal Syndrome / drug therapy,,,,,,,,eng,
10.1097/00000539-200009000-00008,,,Inhibition by Neuromuscular Blocking Drugs of Norepinephrine Transporter in Cultured Bovine Adrenal Medullary Cells,2000,Kayo Uryu; Kouichiro Minami; Nobuyuki Yanagihara; Koji Hara; Yumiko Toyohira; Futoshi Izumi; Akio Shigematsu,Anesthesia & Analgesia,journal-article,,2000-09-01,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adrenal Medulla / drug effects | Adrenal Medulla / metabolism | Adrenergic Uptake Inhibitors / pharmacology | Animals | Carrier Proteins / metabolism | Cattle | Cell Membrane / drug effects | Cell Membrane / metabolism | Cells, Cultured | Desipramine / pharmacology | Enzyme Inhibitors / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Indoles / pharmacology | Ketamine / pharmacology | Maleimides / pharmacology | Neuromuscular Blocking Agents / pharmacology | Neuromuscular Nondepolarizing Agents / pharmacology | Norepinephrine / metabolism | Norepinephrine Plasma Membrane Transport Proteins | Pancuronium / pharmacology | Protein Kinase C / antagonists & inhibitors | Symporters",,,,,,,,eng,
10.1097/00000539-200112000-00031,,,The Involvement of the μ-Opioid Receptor in Ketamine-Induced Respiratory Depression and Antinociception,2001,Elise Sarton; Luc J. Teppema; Cees Olievier; Diederik Nieuwenhuijs; Hans W. D. Matthes; Brigitte L. Kieffer; Albert Dahan,Anesthesia & Analgesia,journal-article,,2001-12-01,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Analgesia | Analgesics / pharmacology | Animals | Carbon Dioxide / physiology | Depression, Chemical | Dose-Response Relationship, Drug | Ketamine / pharmacology | Mice | Mice, Knockout | Pain Threshold / drug effects | Receptors, Opioid, mu / genetics | Receptors, Opioid, mu / physiology | Respiration / drug effects",,,,,,,,eng,
10.1097/00000539-200210000-00019,,,"General Anesthetic Actions on Norepinephrine, Dopamine, and γ-Aminobutyric Acid Transporters in Stably Transfected Cells",2002,Saira K. Shahani; Ratnakumari Lingamaneni; Hugh C. Hemmings,Anesthesia & Analgesia,journal-article,,2002-10-01,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Anesthetics, General / pharmacology | Animals | Carrier Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins | Dose-Response Relationship, Drug | GABA Plasma Membrane Transport Proteins | Humans | LLC-PK1 Cells | Membrane Glycoproteins | Membrane Proteins / antagonists & inhibitors | Membrane Transport Modulators | Membrane Transport Proteins / antagonists & inhibitors | Nerve Tissue Proteins | Norepinephrine Plasma Membrane Transport Proteins | Organic Anion Transporters | Rats | Swine | Symporters / antagonists & inhibitors | Transfection",,NIGMS NIH HHS,GM-58055,,,,,eng,
10.1097/00000539-200302000-00041,,,The Effect of the α2-Agonist Dexmedetomidine and the N-Methyl-d-Aspartate Antagonist S(+)-Ketamine on the Expression of Apoptosis-Regulating Proteins After Incomplete Cerebral Ischemia and Reperfusion in Rats,2003,Kristin Engelhard; Christian Werner; Eva Eberspächer; Monika Bachl; Manfred Blobner; Eberhard Hildt; Peter Hutzler; Eberhard Kochs,Anesthesia & Analgesia,journal-article,,2003-02-01,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adrenergic alpha-2 Receptor Agonists | Adrenergic alpha-Agonists / pharmacology | Animals | Apoptosis / drug effects | Apoptosis / genetics | Blood Gas Analysis | Blotting, Western | Brain Chemistry / drug effects | Brain Ischemia / genetics | Brain Ischemia / pathology | Cerebrovascular Circulation / drug effects | Dexmedetomidine / pharmacology | Fluorescent Antibody Technique | Gene Expression Regulation / drug effects | Hemodynamics / drug effects | Ketamine / pharmacology | Male | Protease Inhibitors / pharmacology | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Reperfusion Injury / genetics | Reperfusion Injury / pathology",,,,,,,,eng,
10.1097/00001756-199412000-00037,,,5-HT6 receptors positively coupled to adenylyl cyclase in striatal neurones in culture,1994,Michele Sebben; Herve Ansanay; Joel Bockaert; Aline Dumuis,Neuroreport,journal-article,,1994-12-01,0959-4965,1473-558X,Ovid Technologies (Wolters Kluwer Health),"Adenylyl Cyclases / metabolism | Animals | Antipsychotic Agents / pharmacology | Cells, Cultured | Corpus Striatum / cytology | Corpus Striatum / metabolism | Cyclic AMP / metabolism | Lysergic Acid Diethylamide / metabolism | Methiothepin / pharmacology | Mice | Neurons / metabolism | Receptors, Serotonin / classification | Receptors, Serotonin / drug effects | Receptors, Serotonin / metabolism | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology",,,,,,,,eng,
10.1097/00001756-200201210-00006,,,Striatal tachykinin and enkephalin mRNAs are normalized by serotonin2 and NMDA manipulation following dopamine depletion,2002,Brian M. Campbell; Paul D. Walker,Neuroreport,journal-article,,2002-01-01,0959-4965,1473-558X,Ovid Technologies (Wolters Kluwer Health),"Animals | Corpus Striatum / metabolism | Dopamine / deficiency | Enkephalins / genetics | Male | Protein Precursors / genetics | RNA, Messenger / metabolism | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / physiology | Receptors, Serotonin / physiology | Reference Values | Tachykinins / genetics",,NINDS NIH HHS,NS39013,,,,,eng,
10.1097/00008877-199902000-00006,,,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function,1999,R. Dall'Olio; R. Gaggi; V. Bonfante; O. Gandolfi,Behavioural Pharmacology,journal-article,,1999-02-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"2-Amino-5-phosphonovalerate / analogs & derivatives | 2-Amino-5-phosphonovalerate / pharmacology | 8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Amphetamines / pharmacology | Animals | Benzazepines / pharmacology | Dizocilpine Maleate / pharmacology | Dopamine Antagonists / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Ketanserin / pharmacology | Male | Motor Activity / drug effects | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A | Receptors, Dopamine D1 / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin, 5-HT1 | Serotonin / physiology | Serotonin Receptor Agonists / pharmacology | Sulpiride / pharmacology",,,,,,,,eng,
10.1097/aln.0000000000000783,,,Ketamine Affects In Vitro Differentiation of Monocyte into Immature Dendritic Cells,2015,Krzysztof Laudanski; Meng Qing; Hanna Oszkiel; Mateusz Zawadka; Natalia Lapko; Zbigniew Nowak; George S. Worthen,Anesthesiology,journal-article,,2015-07-21,0003-3022,1528-1175,Ovid Technologies (Wolters Kluwer Health),"Anesthetics, Dissociative / pharmacology | Cell Differentiation / drug effects | Cell Differentiation / physiology | Cells, Cultured | Dendritic Cells / drug effects | Dendritic Cells / metabolism | Dose-Response Relationship, Drug | Humans | Inflammation Mediators / metabolism | Ketamine / pharmacology | Monocytes / drug effects | Monocytes / metabolism",,,,,,,,eng,
10.1097/fbp.0000000000000235,,,"Effect of ketamine administration, alone and in combination with E-6837, on climbing behavior",2016,Alfredo Briones-Aranda; José E. Suárez-Santiago; Ofir Picazo; Manuela Castellanos-Pérez,Behavioural Pharmacology,journal-article,,2016-04-19,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Animals | Behavior, Animal / drug effects | Disease Models, Animal | Dose-Response Relationship, Drug | Drug Administration Schedule | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / pharmacology | Indoles / administration & dosage | Indoles / pharmacology | Ketamine / administration & dosage | Ketamine / pharmacology | Male | Mice | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / drug effects | Receptors, Serotonin / metabolism | Schizophrenia / drug therapy | Schizophrenia / physiopathology | Serotonin Receptor Agonists / administration & dosage | Serotonin Receptor Agonists / pharmacology | Stereotyped Behavior / drug effects | Sulfonamides / administration & dosage | Sulfonamides / pharmacology",,,,,,,,eng,
10.1097/fbp.0000000000000327,,,Agonist E-6837 and antagonist SB-271046 of 5-HT6 receptors both reverse the depressive-like effect induced in mice by subchronic ketamine administration,2017,José E. Suárez-Santiago; Alfredo Briones-Aranda; Judith Espinosa-Raya; Ofir Picazo,Behavioural Pharmacology,journal-article,,2017-07-12,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Animals | Antidepressive Agents / pharmacology | Antipsychotic Agents / pharmacology | Depression / drug therapy | Major Depressive Disorder / drug therapy | Disease Models, Animal | Hindlimb Suspension / methods | Indoles / pharmacology | Ketamine / pharmacology | Male | Mice | Motor Activity / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, Serotonin / metabolism | Schizophrenia / drug therapy | Sulfonamides / pharmacology | Swimming / physiology | Thiophenes / pharmacology",,,,,,,,eng,
10.1097/fbp.0000000000000649,,,Assessment of antidepressant-like effects of dextromethorphan on differential reinforcement of low-rate 72-s performance in rats,2021,Cayla J. Lynch; Adam Joseph Prus,Behavioural Pharmacology,journal-article,,2021-08-19,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Animals | Antidepressive Agents / pharmacology | Behavior, Animal / drug effects | Central Nervous System Stimulants / pharmacology | Dextroamphetamine / pharmacology | Dextromethorphan / pharmacology | Drug Monitoring / methods | Excitatory Amino Acid Antagonists / pharmacology | Female | Imipramine / pharmacology | Male | Models, Animal | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, sigma / agonists | Reinforcement, Psychology | Selective Serotonin Reuptake Inhibitors / pharmacology | Sigma-1 Receptor",,,,,,,,eng,
10.1097/fbp.0000000000000789,,,Ultra-low doses of methamphetamine suppress 5-hydroxytryptophan-induced head-twitch response in mice during aging,2024,Yina Sun; Seetha Chebolu; Nissar A. Darmani,Behavioural Pharmacology,journal-article,,2024-08-05,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Animals | Methamphetamine / pharmacology | Mice | Aging / drug effects | 5-Hydroxytryptophan / pharmacology | Male | Dose-Response Relationship, Drug | Head Movements / drug effects | Mice, Inbred C57BL | Receptors, Adrenergic, alpha-2 / metabolism | Receptors, Adrenergic, alpha-2 / drug effects | Central Nervous System Stimulants / pharmacology | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism",,College of Osteopathic Medicine of the Pacific,startup fund,,,,,eng,
10.1097/fbp.0000000000000841,,,"Effects of three tryptamines: alpha-methyltryptamine, 5-methoxy-alpha-methyltryptamine, and 5-methoxy-N,N-diisopropyltryptamine on acute toxicity, locomotor activity, and hallucinogenic behavior in mice",2025,Kaixi Li; Nan Li; Yuanyuan Chen; Xiangyu Li; Yanling Qiao; Dan Wang; Bin Di; Peng Xu,Behavioural Pharmacology,journal-article,,2025-07-07,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Animals | Mice | Hallucinogens / pharmacology | Hallucinogens / toxicity | Tryptamines / toxicity | Tryptamines / pharmacology | Motor Activity / drug effects | Male | 5-Methoxytryptamine / pharmacology | 5-Methoxytryptamine / toxicity | 5-Methoxytryptamine / analogs & derivatives | Methoxydimethyltryptamines / toxicity | Methoxydimethyltryptamines / pharmacology | Dose-Response Relationship, Drug | Behavior, Animal / drug effects",5-methoxy-alpha-methyltryptamine | acute toxic | alpha-methyltryptamine | hallucinogenic effects | locomotor | mice,,,,,,,eng,
10.1097/fbp.0b013e3282f62d8c,,,"Effects of SB-269970, a 5-HT7 receptor antagonist, in mouse models predictive of antipsychotic-like activity",2008,Ruggero Galici; Jamin D. Boggs; Kirsten L. Miller; Pascal Bonaventure; John R. Atack,Behavioural Pharmacology,journal-article,,2008-03-01,0955-8810,1473-5849,Ovid Technologies (Wolters Kluwer Health),"Amphetamine / pharmacology | Animals | Antipsychotic Agents / pharmacology | Arousal / drug effects | Brain / drug effects | Disease Models, Animal | Dopamine / metabolism | Dose-Response Relationship, Drug | Glutamine / metabolism | Injections, Intraperitoneal | Injections, Subcutaneous | Ketamine / pharmacology | Male | Mice | Mice, Inbred C57BL | Mice, Knockout | Motor Activity / drug effects | Phenols / pharmacology | Psychotic Disorders / psychology | Receptors, Serotonin / drug effects | Receptors, Serotonin / genetics | Reflex, Startle / drug effects | Sulfonamides / pharmacology | Synaptic Transmission / drug effects",,,,,,,,eng,
