action_reason,authors,best_pdf_url,contexts,library_status,open_access_is_oa,open_access_status,pdf_download_status,pdf_local_path,study_doi,study_title,study_year
,Faraidoon Haghdoost; Sonali R. Gnanenthiran; Sana Shan; Prachi Kaistha; Liping Huang; Maoyi Tian; Yishu Liu; Xuejun Yin; Xinyi Zhang; Zhixin Hao,https://www.nature.com/articles/s41430-024-01419-7.pdf,LSD -> Cluster headache,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41430-024-01419-7__e3c7bbd599.pdf,10.1038/s41430-024-01419-7,"The effect of salt substitution on frequency and severity of headache: results from the SSaSS cluster-randomised controlled trial of 20,995 participants",2024
,Tsvetelina Baryakova; Brett H. Pogostin; Róbert Langer; Kevin J. McHugh,https://www.nature.com/articles/s41573-023-00670-0.pdf,S-ketamine -> Major depressive disorder | S-ketamine -> Treatment-resistant depression,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41573-023-00670-0__64c5c42bf6.pdf,10.1038/s41573-023-00670-0,Overcoming barriers to patient adherence: the case for developing innovative drug delivery systems,2023
,Rita Maria Concetta Di Martino; Brad D. Maxwell; Tracey Pirali,https://www.nature.com/articles/s41573-023-00703-8.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,bronze,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41573-023-00703-8__6a7b3bee2d.pdf,10.1038/s41573-023-00703-8,"Deuterium in drug discovery: progress, opportunities and challenges",2023
,Romain Nardou; Edward J. Sawyer; Young Jun Song; M. F. Wilkinson; Yasmin Padovan‐Hernandez; Júnia L. de Deus; Noelle Wright; Carine Lama; Sehr Faltin; Loyal A. Goff,https://www.nature.com/articles/s41586-023-06204-3.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41586-023-06204-3__b3408bee22.pdf,10.1038/s41586-023-06204-3,Psychedelics reopen the social reward learning critical period,2023
,Dwight D. Koeberl; Andreas Schulze; Neal Sondheimer; Gerald S. Lipshutz; Tarekegn Geberhiwot; Lerong Li; Rajnish Saini; Junxiang Luo; Vanja Sikirica; Ling Jin,https://www.nature.com/articles/s41586-024-07266-7.pdf,LSD -> Anxiety associated with life-threatening disease,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41586-024-07266-7__2dec0d51ae.pdf,10.1038/s41586-024-07266-7,Interim analyses of a first-in-human phase 1/2 mRNA trial for propionic acidaemia,2024
,Jennifer Mitchell; Michael P. Bogenschutz; Alia Lilienstein; Charlotte Harrison; Sarah E. Kleiman; Kelly Parker-Guilbert; Marcela Ot’alora G.; Wael Garas; Casey Paleos; Ingmar Gorman,https://www.nature.com/articles/s41591-021-01336-3.pdf,MDMA -> Post-traumatic stress disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-021-01336-3__5afb9a5491.pdf,10.1038/s41591-021-01336-3,"MDMA-assisted therapy for severe PTSD: a randomized, double-blind, placebo-controlled phase 3 study",2021
,Richard E. Daws; Christopher Timmermann; Bruna Giribaldi; James Sexton; Matthew B. Wall; David Erritzøe; Leor Roseman; David Nutt; Robin Carhart‐Harris,https://www.nature.com/articles/s41591-022-01744-z.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,bronze,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-022-01744-z__6ab20aa154.pdf,10.1038/s41591-022-01744-z,Increased global integration in the brain after psilocybin therapy for depression,2022
,Stéphanie Knatz Peck; Samantha Shao; Tessa Gruen; Kevin H. Yang; Alexandra Babakanian; Julie Trim; Daphna M. Finn; Walter H. Kaye,https://www.nature.com/articles/s41591-023-02455-9.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-023-02455-9__fd72254aa8.pdf,10.1038/s41591-023-02455-9,"Psilocybin therapy for females with anorexia nervosa: a phase 1, open-label feasibility study",2023
,Jennifer Mitchell; Marcela Ot’alora G.; Bessel van der Kolk; Scott Shannon; Michael P. Bogenschutz; Yevgeniy Gelfand; Casey Paleos; Christopher R. Nicholas; Sylvestre Quevedo; Brooke Balliett,https://www.nature.com/articles/s41591-023-02565-4.pdf,MDMA -> Post-traumatic stress disorder | S-ketamine -> Treatment-resistant depression,in_database,true,hybrid,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-023-02565-4__a4bfa970b6.pdf,10.1038/s41591-023-02565-4,"MDMA-assisted therapy for moderate to severe PTSD: a randomized, placebo-controlled phase 3 trial",2023
,Kirsten Cherian; Jackob N. Keynan; Lauren Anker; Afik Faerman; Randi Brown; Ahmed Shamma; Or Keynan; John P. Coetzee; Jean-Marie Batail; Angela Phillips,https://www.nature.com/articles/s41591-023-02705-w.pdf,Psilocybin -> Generalized anxiety disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-023-02705-w__af61372ed0.pdf,10.1038/s41591-023-02705-w,Magnesium–ibogaine therapy in veterans with traumatic brain injuries,2024
,Richard Morriss; Paul M. Briley; Lucy Webster; Mohamed Abdelghani; Shaun Barber; Peter Bates; Cassandra Brookes; Beth Hall; L. Ingram; Micheal Kurkar,https://www.nature.com/articles/s41591-023-02764-z.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-023-02764-z__a6a96c2c8c.pdf,10.1038/s41591-023-02764-z,Connectivity-guided intermittent theta burst versus repetitive transcranial magnetic stimulation for treatment-resistant depression: a randomized controlled trial,2024
,Pamela J. Surkan; Abid Malik; Jamie Perin; Najia Atif; Armaan A. Rowther; Ahmed Zaidi; Atıf Rahman,https://pmc.ncbi.nlm.nih.gov/articles/PMC11060845/pdf/nihms-1986080.pdf,Psilocybin -> Generalized anxiety disorder,in_database,true,green,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-024-02809-x__11589ca759.pdf,10.1038/s41591-024-02809-x,"Anxiety-focused cognitive behavioral therapy delivered by non-specialists to prevent postnatal depression: a randomized, phase 3 trial",2024
,Paul Glue; Colleen Loo; Johnson Fam; Hsien‐Yuan Lane; Allan H. Young; Peter Surman; Nick Glozier; Paul B. Fitzgerald; Dennis Liu; Shanthi Sharma,https://www.nature.com/articles/s41591-024-03063-x.pdf,Psilocybin -> Treatment-resistant depression | Ketamine -> Treatment-resistant depression,in_database,true,hybrid,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-024-03063-x__d2bf80c74b.pdf,10.1038/s41591-024-03063-x,Extended-release ketamine tablets for treatment-resistant depression: a randomized placebo-controlled phase 2 trial,2024
,Rachel D. Woodham; Sudhakar Selvaraj; Nahed Lajmi; Harriet Hobday; Gabrielle Sheehan; Ali-Reza Ghazi-Noori; Peter J. Lagerberg; Maheen Rizvi; Sarah Soonji Kwon; Paulette Orhii,https://www.nature.com/articles/s41591-024-03305-y.pdf,Psilocybin -> Major depressive disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41591-024-03305-y__802ff8f6c1.pdf,10.1038/s41591-024-03305-y,Home-based transcranial direct current stimulation treatment for major depressive disorder: a fully remote phase 2 randomized sham-controlled trial,2024
,Rafael Moliner; Mykhailo Girych; Cecilia A. Brunello; Vera Kovaleva; Caroline Biojone; Giray Enkavi; Lina Antenucci; Erik F. Kot; Sergey A. Goncharuk; Katja Kaurinkoski,https://www.nature.com/articles/s41593-023-01316-5.pdf,Psilocybin -> Alcohol use disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41593-023-01316-5__2a0579926f.pdf,10.1038/s41593-023-01316-5,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB,2023
,Robin Carhart‐Harris; Leor Roseman; Mark Bolstridge; Lysia Demetriou; J. Nienke Pannekoek; Matthew B. Wall; Mark Tanner; Mendel Kaelen; John McGonigle; Kevin Murphy,https://www.nature.com/articles/s41598-017-13282-7.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-017-13282-7__442f208e09.pdf,10.1038/s41598-017-13282-7,Psilocybin for treatment-resistant depression: fMRI-measured brain mechanisms,2017
,Lukasz Smigielski; Michael Kometer; Milan Scheidegger; Rainer Krähenmann; Theo Huber; Franz X. Vollenweider,https://www.nature.com/articles/s41598-019-50612-3.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-019-50612-3__031e7d11ce.pdf,10.1038/s41598-019-50612-3,Characterization and prediction of acute and sustained response to psychedelic psilocybin in a mindfulness group retreat,2019
,Marie Gendy; Dina Lagzdins; Jessika Schaman; Bernard Le Foll,https://www.nature.com/articles/s41598-020-65166-y.pdf,Psilocybin -> Alcohol use disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-020-65166-y__cf858f4150.pdf,10.1038/s41598-020-65166-y,Melatonin for Treatment-Seeking Alcohol Use Disorder patients with sleeping problems: A randomized clinical pilot trial,2020
,Philip E. Wolfson; Julane Andries; Allison A. Feduccia; Lisa Jerome; Julie B. Wang; Emily D. Williams; Shannon Carlin; Evan Sola; Scott Hamilton; Berra Yazar‐Klosinski,https://www.nature.com/articles/s41598-020-75706-1.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-020-75706-1__16339b1c1f.pdf,10.1038/s41598-020-75706-1,MDMA-assisted psychotherapy for treatment of anxiety and other psychological distress related to life-threatening illnesses: a randomized pilot study,2020
,Grant Jones; Matthew K. Nock,https://www.nature.com/articles/s41598-022-06580-2.pdf,Psilocybin -> Cocaine use disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-022-06580-2__3453bc8857.pdf,10.1038/s41598-022-06580-2,Exploring protective associations between the use of classic psychedelics and cocaine use disorder: a population-based survey study,2022
,Grant Jones; Jocelyn A. Ricard; Joshua Lipson; Matthew K. Nock,https://www.nature.com/articles/s41598-022-08085-4.pdf,Psilocybin -> Cocaine use disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-022-08085-4__1da80665b7.pdf,10.1038/s41598-022-08085-4,Associations between classic psychedelics and opioid use disorder in a nationally-representative U.S. adult sample,2022
,Lauren Schmitt; Elizabeth G. Smith; Ernest V. Pedapati; Paul S. Horn; Meredith Will; Martine Lamy; Lillian Barber; Joe Trebley; Kevin Meyer; Mark Heiman,https://www.nature.com/articles/s41598-023-30909-0.pdf,MDMA -> Autism spectrum disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-30909-0__f18106a711.pdf,10.1038/s41598-023-30909-0,"Results of a phase Ib study of SB-121, an investigational probiotic formulation, a randomized controlled trial in participants with autism spectrum disorder",2023
,Brandon Weiss; Aleksandra Wingert; David Erritzøe; W. Keith Campbell,https://www.nature.com/articles/s41598-023-36184-3.pdf,Psilocybin -> Eating disorders,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-36184-3__7c9a95dcda.pdf,10.1038/s41598-023-36184-3,Prevalence and therapeutic impact of adverse life event reexperiencing under ceremonial ayahuasca,2023
,Anne Buot; Cecile Pallares; A. P. Oganesyan; Charles Dauré; Valérie Bonnelle; Eric Burguière; João Flores Alves Dos Santos; K. N’Diaye; Michael Ljuslin; Pauline Smith,https://www.nature.com/articles/s41598-023-39812-0.pdf,Ibogaine -> Opioid use disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-39812-0__4c7438f10a.pdf,10.1038/s41598-023-39812-0,Improvement in OCD symptoms associated with serotoninergic psychedelics: a retrospective online survey,2023
,Richard J. Zeifman; Hannes Kettner; Broc A. Pagni; Austin J. Mallard; Daniel E. Roberts; David Erritzøe; Stephen Ross; Robin Carhart‐Harris,https://www.nature.com/articles/s41598-023-40856-5.pdf,Psilocybin -> Eating disorders,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-40856-5__eb59e05ba2.pdf,10.1038/s41598-023-40856-5,Co-use of MDMA with psilocybin/LSD may buffer against challenging experiences and enhance positive experiences,2023
,Rebecka Bremler; Nancy Katati; Parvinder Shergill; David Erritzøe; Robin Carhart‐Harris,https://www.nature.com/articles/s41598-023-41145-x.pdf,MDMA -> Post-traumatic stress disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-41145-x__05cfbc9500.pdf,10.1038/s41598-023-41145-x,Case analysis of long-term negative psychological responses to psychedelics,2023
,Ashish Shetty; Gayathri Delanerolle; Heitor Cavalini; Чунлі Денг; Xiaojie Yang; Amy Boyd; Tacson Fernandez; Peter Phiri; Arun Bhaskar; Jian Qing Shi,https://www.nature.com/articles/s41598-023-49761-3.pdf,Ketamine -> Chronic pain,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-023-49761-3__2f6f8fd889.pdf,10.1038/s41598-023-49761-3,A systematic review and network meta-analysis of pharmaceutical interventions used to manage chronic pain,2024
,Broc A. Pagni; Petros Petridis; Samantha K. Podrebarac; Jack Grinband; Eric D. Claus; Michael P. Bogenschutz,https://www.nature.com/articles/s41598-024-52967-8.pdf,Psilocybin -> Alcohol use disorder,in_database,true,gold,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-024-52967-8__a71dee1216.pdf,10.1038/s41598-024-52967-8,Psilocybin-induced changes in neural reactivity to alcohol and emotional cues in patients with alcohol use disorder: an fMRI pilot study,2024
,Joost J. Breeksema; Alistair Niemeijer; Erwin Krediet; T.L. Karsten; Jeanine Kamphuis; Eric Vermetten; Wim van den Brink; Robert A. Schoevers,https://www.nature.com/articles/s41598-024-53188-9.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,gold,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-024-53188-9__7dfeb12f6d.pdf,10.1038/s41598-024-53188-9,Patient perspectives and experiences with psilocybin treatment for treatment-resistant depression: a qualitative study,2024
,Jordan Sloshower; Richard J. Zeifman; Jeffrey Guss; Robert Krause; Hamideh Safi-Aghdam; Surbhi Pathania; Brian Pittman; Deepak Cyril D’Souza,https://www.nature.com/articles/s41598-024-58318-x.pdf,Psilocybin -> Major depressive disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-024-58318-x__cf3fe5657d.pdf,10.1038/s41598-024-58318-x,Psychological flexibility as a mechanism of change in psilocybin-assisted therapy for major depression: results from an exploratory placebo-controlled trial,2024
,Helena Hruby; Stefan Schmidt; Justin S. Feinstein; Marc Wittmann,https://www.nature.com/articles/s41598-024-59642-y.pdf,Psilocybin -> Anorexia nervosa,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-024-59642-y__b0db2e78de.pdf,10.1038/s41598-024-59642-y,Induction of altered states of consciousness during Floatation-REST is associated with the dissolution of body boundaries and the distortion of subjective time,2024
,Sara de la Salle; Hannes Kettner; Julien Thibault Lévesque; Nicolas Garel; Shannon Dames; Ryan Patchett-Marble; Soham Rej; Sara G. Gloeckler; David Erritzøe; Robin Carhart‐Harris,https://www.nature.com/articles/s41598-024-66817-0.pdf,Psilocybin -> Cancer-related anxiety and depression,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1038_s41598-024-66817-0__4bb147a943.pdf,10.1038/s41598-024-66817-0,Longitudinal experiences of Canadians receiving compassionate access to psilocybin-assisted psychotherapy,2024
