access_level,affinity_type,affinity_unit,affinity_value,assay_type,authors,compound,created_at_utc,evidence_level,evidence_location,evidence_locator,notes,openalex_id,paper_type,source,source_type,species,stub_status,study_design,study_doi,study_title,study_year,system,target
abstract_only,Other,,,uptake inhibition,Arabo A. Avanes; Hunter T. Warren; Abinaya Senthil; David E. Olson,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Tropane alkaloids and their derivatives represent a diverse class of small molecules with a broad range of therapeutic applications. Many tropanes regulate synaptic level,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.5c00443,Pharmacological Evaluation of Tropane Analogues at the Serotonin Transporter,2025,unknown,DAT (SLC6A3)
abstract_only,Other,,,uptake inhibition,Arabo A. Avanes; Hunter T. Warren; Abinaya Senthil; David E. Olson,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Tropane alkaloids and their derivatives represent a diverse class of small molecules with a broad range of therapeutic applications. Many tropanes regulate synaptic level,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.5c00443,Pharmacological Evaluation of Tropane Analogues at the Serotonin Transporter,2025,unknown,SERT (SLC6A4)
abstract_only,Other,,,uptake inhibition,Justin M. Silverman; Michael Fiorillo; Jason Younkin; Charles B. Jones; Jessica L. Maltman; Isaac Herszenhorn; Anaceli Artigas; Jennifer T. Wolstenholme; Małgorzata Dukat; Javier González-Maeso,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: α-Ethyltryptamine (AET), a synthetic tryptamine formerly used as an antidepressant, has resurfaced as a compound of interest due to its structural and functional overlap",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.5c00468,Dual Modulation of 5-HT <sub>2A</sub> Receptors and SERT by α-Ethyltryptamine and Its Optical Isomers,2025,in_vitro,SERT (SLC6A4)
abstract_only,Other,,,uptake inhibition,Justin M. Silverman; Michael Fiorillo; Jason Younkin; Charles B. Jones; Jessica L. Maltman; Isaac Herszenhorn; Anaceli Artigas; Jennifer T. Wolstenholme; Małgorzata Dukat; Javier González-Maeso,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: α-Ethyltryptamine (AET), a synthetic tryptamine formerly used as an antidepressant, has resurfaced as a compound of interest due to its structural and functional overlap",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.5c00468,Dual Modulation of 5-HT <sub>2A</sub> Receptors and SERT by α-Ethyltryptamine and Its Optical Isomers,2025,in_vitro,SERT (SLC6A4)
abstract_only,Other,,,functional assay,Emma M Bonniwell; Rana Alabdali; Joseph J Hennessey; John L McKee; Natalie G Cavalco; Josie C Lammers; Ethan J Moore; Luca Franchini; Cesare Orlandi; John D McCorvy,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The serotonin 2C receptor (5-HT<sub>2C</sub>) is a G protein-coupled receptor implicated in multiple physiological and psychological processes and has been investigated a,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.5c00647,Serotonin 5-HT<sub>2C</sub> Receptor Signaling Analysis Reveals Psychedelic Biased Agonism,2025,unknown,5-HT2C
abstract_only,Other,,,radioligand binding,Michael S. Placzek; Frederick A. Schroeder; Tao Che; Hsiao-Ying Wey; Ramesh Neelamegam; Changning Wang; Bryan L. Roth; Jacob M. Hooker,Salvinorin A,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Kappa opioid receptor (KOR) modulation has been pursued in many conceptual frameworks for the treatment of human pain, depression, and anxiety. As such, several imaging t",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.8b00293,Discrepancies in Kappa Opioid Agonist Binding Revealed through PET Imaging,2018,in_vitro,kappa opioid receptor (OPRK1)
secondary_summary,Other,,,uptake inhibition,,MDMA,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,Auto-generated stub from DOI queue,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1021/acschemneuro.8b00590.s001,Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,,unknown,SERT (SLC6A4)
secondary_summary,Other,,,uptake inhibition,,MDMA,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,Auto-generated stub from DOI queue,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1021/acschemneuro.8b00590.s002,Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,,unknown,SERT (SLC6A4)
secondary_summary,Other,,,uptake inhibition,,MDMA,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,Auto-generated stub from DOI queue,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1021/acschemneuro.8b00590.s003,Role of Serotonin Transporter and Receptor Gene Variations in the Acute Effects of MDMA in Healthy Subjects,,unknown,SERT (SLC6A4)
abstract_only,Other,,,functional assay,Amelia D. Dunn; Brian Reed; Jose Erazo; Ariel Ben-Ezra; Mary Jeanne Kreek,Salvinorin A,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Biased ligands preferentially activate certain signaling pathways downstream of their target receptor, leading to differential physiological or behavioral responses downs",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.9b00195,Signaling Properties of Structurally Diverse Kappa Opioid Receptor Ligands: Toward in Vitro Models of in Vivo Responses,2019,in_vitro,kappa opioid receptor (OPRK1)
abstract_only,Other,,,radioligand binding,Rebeca Diez-Alarcia; Víctor Yáñez-Pérez; Itziar Muneta-Arrate; Sonia Arrasate; Esther Lete; J. Javier Meana; Humbert González-Díaz,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: G-protein-coupled receptors (GPCRs), also known as 7-transmembrane receptors, are the single largest class of drug targets. Consequently, a large amount of preclinical as",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acschemneuro.9b00302,Big Data Challenges Targeting Proteins in GPCR Signaling Pathways; Combining PTML-ChEMBL Models and [<sup>35</sup>S]GTPγS Binding Assays,2019,in_vitro,5-HT2A
abstract_only,Other,,,functional assay,Christian B. M. Poulie; Anders A. Jensen; Adam L. Halberstadt; Jesper L. Kristensen,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: <i>N</i>-Benzylphenethylamines, commonly known as NBOMes, are synthetic psychedelic compounds derived from the phenethylamine class of psychedelics (2C-<i>X</i> compounds",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1021/acschemneuro.9b00528,DARK Classics in Chemical Neuroscience: NBOMes,2019,unknown,5-HT2A
abstract_only,Other,,,radioligand binding,Shreyas Bhat; Daryl A. Guthrie; Ameya Kasture; Ali El-Kasaby; Jianjing Cao; Alessandro Bonifazi; Therese Ku; JoLynn B. Giancola; Thomas Hummel; Michael Freissmuth,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Missense mutations that give rise to protein misfolding are rare, but collectively, defective protein folding diseases are consequential. Folding deficiencies are amenabl",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.0c00102,Tropane-Based Ibogaine Analog Rescues Folding-Deficient Serotonin and Dopamine Transporters,2020,in_vitro,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Shreyas Bhat; Daryl A. Guthrie; Ameya Kasture; Ali El-Kasaby; Jianjing Cao; Alessandro Bonifazi; Therese Ku; JoLynn B. Giancola; Thomas Hummel; Michael Freissmuth,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Missense mutations that give rise to protein misfolding are rare, but collectively, defective protein folding diseases are consequential. Folding deficiencies are amenabl",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.0c00102,Tropane-Based Ibogaine Analog Rescues Folding-Deficient Serotonin and Dopamine Transporters,2020,in_vitro,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Shreyas Bhat; Daryl A. Guthrie; Ameya Kasture; Ali El-Kasaby; Jianjing Cao; Alessandro Bonifazi; Therese Ku; JoLynn B. Giancola; Thomas Hummel; Michael Freissmuth,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Missense mutations that give rise to protein misfolding are rare, but collectively, defective protein folding diseases are consequential. Folding deficiencies are amenabl",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.0c00102,Tropane-Based Ibogaine Analog Rescues Folding-Deficient Serotonin and Dopamine Transporters,2020,in_vitro,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Shreyas Bhat; Daryl A. Guthrie; Ameya Kasture; Ali El-Kasaby; Jianjing Cao; Alessandro Bonifazi; Therese Ku; JoLynn B. Giancola; Thomas Hummel; Michael Freissmuth,Noribogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Missense mutations that give rise to protein misfolding are rare, but collectively, defective protein folding diseases are consequential. Folding deficiencies are amenabl",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.0c00102,Tropane-Based Ibogaine Analog Rescues Folding-Deficient Serotonin and Dopamine Transporters,2020,in_vitro,DAT (SLC6A3)
abstract_only,Other,,,functional assay,Justin C. Strickland; Albert Garcia-Romeu; Matthew W. Johnson,Psilocybin,2026-04-22T05:12:28.269832+00:00,high,abstract,"Abstract snippet: Mounting evidence supports the serotonin 2A receptor agonist psilocybin as a psychiatric pharmacotherapy. Little research has experimentally examined how session ""set and",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,protocol,doi,primary_study,,pending_curation,randomized_controlled_trial,10.1021/acsptsci.0c00187,Set and Setting: A Randomized Study of Different Musical Genres in Supporting Psychedelic Therapy,2020,unknown,5-HT2A
abstract_only,Other,,,functional assay,Grant C. Glatfelter; Michael R. Chojnacki; Shelby A. McGriff; Tianpeng Wang; Michael H. Baumann,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Psychedelics are a class of drugs that produce unique subjective effects via agonist actions at the 5-hydroxytryptamine 2A receptor (5-HT<sub>2A</sub>). The 5-HT<sub>2A</,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.1c00237,Automated Computer Software Assessment of 5-Hydroxytryptamine 2A Receptor-Mediated Head Twitch Responses from Video Recordings of Mice,2022,unknown,5-HT2A
abstract_only,Other,,,radioligand binding,Grant C. Glatfelter; Eline Pottie; John S. Partilla; Alexander M. Sherwood; Kristi Kaylo; Duyen N. K. Pham; Marilyn Naeem; Vamshikrishna Reddy Sammeta; Stacie DeBoer; James A. Golen,Psilocybin,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: 4-Phosphoryloxy-<i>N</i>,<i>N</i>-dimethyltryptamine (psilocybin) is a naturally occurring tertiary amine found in many mushroom species. Psilocybin is a prodrug for 4-hy",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.2c00177,"Structure–Activity Relationships for Psilocybin, Baeocystin, Aeruginascin, and Related Analogues to Produce Pharmacological Effects in Mice",2022,in_vitro,5-HT1A
abstract_only,Other,,,radioligand binding,Grant C. Glatfelter; Eline Pottie; John S. Partilla; Alexander M. Sherwood; Kristi Kaylo; Duyen N. K. Pham; Marilyn Naeem; Vamshikrishna Reddy Sammeta; Stacie DeBoer; James A. Golen,Psilocin,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: 4-Phosphoryloxy-<i>N</i>,<i>N</i>-dimethyltryptamine (psilocybin) is a naturally occurring tertiary amine found in many mushroom species. Psilocybin is a prodrug for 4-hy",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.2c00177,"Structure–Activity Relationships for Psilocybin, Baeocystin, Aeruginascin, and Related Analogues to Produce Pharmacological Effects in Mice",2022,in_vitro,5-HT1A
abstract_only,Other,,,radioligand binding,Grant C. Glatfelter; Eline Pottie; John S. Partilla; Alexander M. Sherwood; Kristi Kaylo; Duyen N. K. Pham; Marilyn Naeem; Vamshikrishna Reddy Sammeta; Stacie DeBoer; James A. Golen,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: 4-Phosphoryloxy-<i>N</i>,<i>N</i>-dimethyltryptamine (psilocybin) is a naturally occurring tertiary amine found in many mushroom species. Psilocybin is a prodrug for 4-hy",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/acsptsci.2c00177,"Structure–Activity Relationships for Psilocybin, Baeocystin, Aeruginascin, and Related Analogues to Produce Pharmacological Effects in Mice",2022,in_vitro,5-HT1A
abstract_only,Other,,,radioligand binding,Feng Yan; Philip D. Mosier; Richard B. Westkaemper; Jeremy Stewart; Jordan K. Zjawiony; Timothy A. Vortherms; Douglas J. Sheffler; Bryan L. Roth,Salvinorin A,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Salvinorin A is a naturally occurring hallucinogenic diterpenoid from the plant Salvia divinorumthat selectively and potently activates kappa-opioid receptors (KORs). Sal,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1021/bi050490d,Identification of the Molecular Mechanisms by Which the Diterpenoid Salvinorin A Binds to κ-Opioid Receptors,2005,unknown,kappa opioid receptor (OPRK1)
abstract_only,Other,,,radioligand binding,Uyen B. Chu; Subramaniam Ramachandran; Abdol R. Hajipour; Arnold E. Ruoho,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The sigma-1 receptor is a ligand-regulated endoplasmic reticulum (ER) resident chaperone involved in the maintenance of cellular homeostasis. Coupling of the sigma-1 rece,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1021/bi301517u,Photoaffinity Labeling of the Sigma-1 Receptor with<i>N</i>-[3-(4-Nitrophenyl)propyl]-<i>N</i>-dodecylamine: Evidence of Receptor Dimers,2013,unknown,Sigma-1 receptor (SIGMAR1)
