normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,Psilocin,5-HT1A,,Psilocin,5-HT1A,psilocin,5HT1A receptors,,5HT1A receptors,5HT1A receptors,molecular_target,5-HT1A,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The pharmacodynamics of psilocybin are complex, involving its rapid conversion to psilocin and its activity on various serotonin receptors, particularly the 5HT2A/C and 5HT1A receptors. ... psilocin, and psilocybin is a predominant agonist on serotonin 5HT2A/C and 5HT1A receptors ... psilocybin and psilocin are known to exhibit agonist activity on the 5HT2A/C and 5HT1A receptors",secondary_summary,full_text_seen,text,"Abstract, C002, C004",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocin,Dopamine receptor family,,Psilocin,Dopamine receptor family,psilocin,dopamine receptors,,dopamine receptors,dopamine receptors,molecular_target,Dopamine receptor family,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Psilocin has been found to have a broader receptor-binding profile than psilocybin, with weak affinity for receptors such as Imidazoline1, Alpha2A/B/C, and 5HT transporters, as well as dopamine receptors [5] .",secondary_summary,full_text_seen,text,C004,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2A,,Psilocin,5-HT2A,psilocin,5-HT2ARs,,5-HT2ARs,5-HT2ARs,molecular_target,5-HT2A,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Research has suggested that psilocin may increase glutamate release through presynaptic 5-HT2ARs located on thalamocortical terminals in the neocortex, thereby contributing to its hallucinogenic properties.",secondary_summary,full_text_seen,text,C004,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT1A,,Psilocybin,5-HT1A,psilocybin,5-HT1A receptor,,5-HT1A receptor,5-HT1A receptor,molecular_target,5-HT1A,target,True,10.7759/cureus.80707,"A Modern Overview of the Potential Therapeutic Effects of Psilocybin in the Treatment of Depressive Disorders, Treatment-Resistant Depression, and End-of-Life Distress",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Fejzic Dino,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin primarily interacts with serotonergic neurotransmission, particularly through the 5-HT1A, 5-HT2A, and 5-HT2C receptor subtypes. The equilibrium dissociation constants (Ki) are approximately 6 nM for the 5-HT2A receptor and 190 nM for the 5-HT1A receptor [38] .",secondary_summary,full_text_seen,text,C015,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Cureus,journal-article,,2025-03-17,2168-8184,,Springer Science and Business Media LLC,,,,eng,low,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",depression | end-of-life distress | hallucinogens | psilocybin | psychedelics | treatment resistant depression,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,psilocybin,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.7759/cureus.80707,"A Modern Overview of the Potential Therapeutic Effects of Psilocybin in the Treatment of Depressive Disorders, Treatment-Resistant Depression, and End-of-Life Distress",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Fejzic Dino,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin primarily interacts with serotonergic neurotransmission, particularly through the 5-HT1A, 5-HT2A, and 5-HT2C receptor subtypes. The equilibrium dissociation constants (Ki) are approximately 6 nM for the 5-HT2A receptor and 190 nM for the 5-HT1A receptor [38] .",secondary_summary,full_text_seen,text,C015,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Cureus,journal-article,,2025-03-17,2168-8184,,Springer Science and Business Media LLC,,,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",depression | end-of-life distress | hallucinogens | psilocybin | psychedelics | treatment resistant depression,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2C,,Psilocybin,5-HT2C,psilocybin,5-HT2C receptor,,5-HT2C receptor,5-HT2C receptor,molecular_target,5-HT2C,target,True,10.7759/cureus.80707,"A Modern Overview of the Potential Therapeutic Effects of Psilocybin in the Treatment of Depressive Disorders, Treatment-Resistant Depression, and End-of-Life Distress",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Fejzic Dino,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Psilocybin primarily interacts with serotonergic neurotransmission, particularly through the 5-HT1A, 5-HT2A, and 5-HT2C receptor subtypes.",secondary_summary,full_text_seen,text,C015,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Cureus,journal-article,,2025-03-17,2168-8184,,Springer Science and Business Media LLC,,,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",depression | end-of-life distress | hallucinogens | psilocybin | psychedelics | treatment resistant depression,,,,
normalized,compound and graph entity matched local registry,LSD,5-HT2A,,LSD,5-HT2A,"mescaline, lysergic acid diethylamide (LSD), psilocybin, N, N-dimethyltryptamine (DMT), 5-methoxy-N, N-dimethyltryptamine (5-MeO-DMT), 4-acetoxydimethyltryptamine (4-AcO-DMT)",serotonin (5-HT) 2A receptors,,serotonin (5-HT) 2A receptors,serotonin (5-HT) 2A receptors,molecular_target,5-HT2A,target,True,10.1007/s00018-024-05519-2,Effects of psychedelics on opioid use disorder: a scoping review of preclinical studies,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Alejandra Pulido-Saavedra; Henrique Nunes Pereira Oliva; Tiago Paiva Prudente; Razi Kitaneh; Eric J. Nunes; Colleen Fogg; Melissa Funaro; Jeremy Weleff; Anahita Bassir Nia; Gustavo A. Angarita,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"One group is the ""Classic"" psychedelics, which includes mescaline, lysergic acid diethylamide (LSD), psilocybin, N, N-dimethyltryptamine (DMT, in ayahuasca), 5-methoxy-N, N-dimethyltryptamine (5-MeO-DMT), and 4-acetoxydimethyltryptamine (4-AcO-DMT). These compounds act as agonists of the serotonin (5-HT) 2 A receptors (5HT2A).",secondary_summary,full_text_seen,text,C002,Scoping review of preclinical in vivo studies,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Cellular and molecular life sciences : CMLS,Journal Article | Scoping Review,,2025-01-21,1420-682X,1420-9071,,"Opioid-Related Disorders / drug therapy | Humans | Hallucinogens / therapeutic use | Hallucinogens / pharmacology | Animals | Analgesics, Opioid",NIDA NIH HHS | NIMH NIH HHS,P30 DA046345 | R13 MH132238 | 1R13MH132238 | R21 DA046030,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",Conditioned place preference | Dependence | Opioid use disorder | Psychedelics | Self-administration | Withdrawal,,,,
normalized,compound and graph entity matched local registry,Ibogaine,NMDA receptor,,Ibogaine,NMDA receptor,Ibogaine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.1007/s00018-024-05519-2,Effects of psychedelics on opioid use disorder: a scoping review of preclinical studies,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Alejandra Pulido-Saavedra; Henrique Nunes Pereira Oliva; Tiago Paiva Prudente; Razi Kitaneh; Eric J. Nunes; Colleen Fogg; Melissa Funaro; Jeremy Weleff; Anahita Bassir Nia; Gustavo A. Angarita,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Ibogaine, for instance, has shown potential as an NMDA antagonist. Reflecting this, its efficacy was hindered by co-administration of an NMDA receptor agonist [42] but enhanced by co-administration of an NMDA receptor antagonist (MK-801) [63] .",secondary_summary,full_text_seen,text,C023,Scoping review of preclinical in vivo studies,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Cellular and molecular life sciences : CMLS,Journal Article | Scoping Review,,2025-01-21,1420-682X,1420-9071,,"Opioid-Related Disorders / drug therapy | Humans | Hallucinogens / therapeutic use | Hallucinogens / pharmacology | Animals | Analgesics, Opioid",NIDA NIH HHS | NIMH NIH HHS,P30 DA046345 | R13 MH132238 | 1R13MH132238 | R21 DA046030,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Conditioned place preference | Dependence | Opioid use disorder | Psychedelics | Self-administration | Withdrawal,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.1007/s00406-024-01770-7,Are “mystical experiences” essential for antidepressant actions of ketamine and the classic psychedelics?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kenji Hashimoto,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,The potential mechanism underlying these dissociative symptoms is attributed to the inhibition of NMDAR by ketamine and esketamine,secondary_summary,full_text_seen,figure,F001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",European Archives of Psychiatry and Clinical Neuroscience,journal-article,,2024-02-27,0940-1334,1433-8491,Springer Science and Business Media LLC,Humans | Ketamine / pharmacology | Ketamine / adverse effects | Ketamine / therapeutic use | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Hallucinogens / adverse effects | Antidepressive Agents / pharmacology | Antidepressive Agents / adverse effects | Mysticism / psychology | Dissociative Disorders / chemically induced | Depression / drug therapy,Japan Society for the Promotion of Science,21H02846 | 23K17634,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Arketamine | Depression | Dissociation | Esketamine | Hallucination | Ketamine | Psilocybin | Psychedelics,,,,
normalized,compound and graph entity matched local registry,S-ketamine,NMDA receptor,,S-ketamine,NMDA receptor,esketamine,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.1007/s00406-024-01770-7,Are “mystical experiences” essential for antidepressant actions of ketamine and the classic psychedelics?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kenji Hashimoto,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,The potential mechanism underlying these dissociative symptoms is attributed to the inhibition of NMDAR by ketamine and esketamine,secondary_summary,full_text_seen,figure,F001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",European Archives of Psychiatry and Clinical Neuroscience,journal-article,,2024-02-27,0940-1334,1433-8491,Springer Science and Business Media LLC,Humans | Ketamine / pharmacology | Ketamine / adverse effects | Ketamine / therapeutic use | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Hallucinogens / adverse effects | Antidepressive Agents / pharmacology | Antidepressive Agents / adverse effects | Mysticism / psychology | Dissociative Disorders / chemically induced | Depression / drug therapy,Japan Society for the Promotion of Science,21H02846 | 23K17634,eng,low,alias,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Arketamine | Depression | Dissociation | Esketamine | Hallucination | Ketamine | Psilocybin | Psychedelics,,,,
normalized,compound and graph entity matched local registry,S-ketamine,NMDA receptor,,S-ketamine,NMDA receptor,esketamine,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.1007/s00406-024-01770-7,Are “mystical experiences” essential for antidepressant actions of ketamine and the classic psychedelics?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kenji Hashimoto,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Esketamine shows a higher affinity for the N-methyl-D-aspartate receptor (NMDAR) than arketamine.,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",European Archives of Psychiatry and Clinical Neuroscience,journal-article,,2024-02-27,0940-1334,1433-8491,Springer Science and Business Media LLC,Humans | Ketamine / pharmacology | Ketamine / adverse effects | Ketamine / therapeutic use | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Hallucinogens / adverse effects | Antidepressive Agents / pharmacology | Antidepressive Agents / adverse effects | Mysticism / psychology | Dissociative Disorders / chemically induced | Depression / drug therapy,Japan Society for the Promotion of Science,21H02846 | 23K17634,eng,low,alias,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Arketamine | Depression | Dissociation | Esketamine | Hallucination | Ketamine | Psilocybin | Psychedelics,,,,
