study_doi,dataset,extraction_scope,best_llm_relevance,included_from_runs,screening_record_count,readiness_status,extraction_input_tier,fulltext_ready,fulltext_artifact_path,fulltext_char_count,has_abstract,pdf_local_path,pdf_download_status,study_title,study_year,authors,study_journal,publication_type,publication_date,pmid,pmcid
10.1007/s43440-025-00817-3,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1007_s43440_025_00817_3.json,157368,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s43440-025-00817-3__ada1373177.pdf,already_present,The effect of psilocin on neurotransmitters release in the claustrum and on rat behavior.,2026,Kościuk Z; Szpręgiel I; Bysiek A; Gołembiowska K,Pharmacological reports : PR,Journal Article,2026-01-05,41486340,PMC12795958
10.1007/s44192-026-00408-5,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1007_s44192_026_00408_5.json,94884,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s44192-026-00408-5__93df2b4317.pdf,already_present,The combination of exercise and psychedelics for the treatment of major depressive disorder,2026,Nicholas Fabiano; Brendon Stubbs; David W. Lawrence; Joshua D. Rosenblat; Pedro J. Teixeira; Stanley Wong; Carl Zhou; Robin Carhart-Harris,Discover mental health,Letter,2026-03-07,41793582,PMC12967759
10.1007/s44446-026-00079-x,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Targeting beta-2 adrenergic receptor attenuates schizophrenia-like behavioral effects induced by ketamine in mice: cAMP/PKA/BDNF-PEA-3 and RIM-1α signaling pathways involvement,2026,Mohammed M. Heikal; Ahmed F. Mohamed; Nora O. Abdel Rasheed; Dalia M. El-Tanbouly; Noha N. Nassar,Saudi Pharmaceutical Journal,journal-article,2026-04-01,42053759,PMC13129144
10.1016/0006-2952(84)90697-x,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Novel serotonin receptors in Fasciola,1984,Steven J. McNall; Tag E. Mansour,Biochemical Pharmacology,journal-article,1984-09-01,6466386,
10.1016/0006-2952(91)90178-8,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Differential interactions of dimethyltryptamine (DMT) with 5-HT1A and 5-HT2 receptors,1991,Anna V. Deliganis; Pamela A. Pierce; Stephen J. Peroutka,Biochemical Pharmacology,journal-article,1991-06-01,1828347,
10.1016/0006-2952(93)90073-6,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,no_pdf_url,"Activity of serotonin (5-HT) receptor agonists, partial agonists and antagonists at cloned human 5-HT1a receptors that are negatively coupled to adenylate cyclase in permanently transfected hela cells",1993,Petrus J. Pauwels; Paul Van Gompel; Josée E. Leysen,Biochemical Pharmacology,journal-article,1993-01-01,8382063,
10.1016/0006-2952(93)90531-z,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Identification of 5-hydroxytryptamine1D binding sites in sheep caudate nucleus membranes,1993,Petrus J. Pauwels; Christiane Palmier; Mike Briley,Biochemical Pharmacology,journal-article,1993-08-01,8394085,
10.1016/0006-2952(95)02122-1,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Radiolabelling of the human 5-HT2A receptor with an agonist, a partial agonist and an antagonist: Effects on apparent agonist affinities",1996,Andrew J. Sleight; Nico J. Stam; Vincent Mutel; Patrick M.L. Vanderheyden,Biochemical Pharmacology,journal-article,1996-01-01,8534270,
10.1016/0006-3223(95)00046-1,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Age-specific neurotoxicity in the rat associated with NMDA receptor blockade: Potential relevance to schizophrenia?,1995,Nuri B. Farber; David F. Wozniak; Madelon T. Price; Joann Labruyere; Janice Huss; Heidi St. Peter; John W. Olney,Biological Psychiatry,journal-article,1995-12-01,8750036,
10.1016/0006-8993(75)90234-6,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Stereospecific binding ofd-lysergic acid diethylamide (LSD) to brain membranes: Relationship to serotonin receptors,1975,James P. Bennett; Solomon H. Snyder,Brain Research,journal-article,1975-09-01,239784,
10.1016/0006-8993(75)90876-8,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Interactions between lysergic acid diethylamide and dopamine-sensitive adenylate cyclase systems in rat brain,1975,Kern Von Hungen; Sidney Roberts; Diane F. Hill,Brain Research,journal-article,1975-08-01,238721,
10.1016/0006-8993(80)90595-8,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Distribution of serotonin and dopamine receptors in aplysia tissues: Analysis by [3H]LSD binding and adenylate cyclase stimulation,1980,Alan H. Drummond; Franziska Bucher; Irwin B. Levitan,Brain Research,journal-article,1980-02-01,7357415,
10.1016/0006-8993(81)90562-x,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Two distinct serotonin receptors: regional variations in receptor binding in mammalian brain,1981,Stephen J. Peroutka; Solomon H. Snyder,Brain Research,journal-article,1981-03-01,7214150,
10.1016/0006-8993(83)90531-0,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,The distribution of serotonin receptors in the human brain: high density of [3H]LSD binding sites in the raphe nuclei of the brainstem,1983,J.M. Palacios; A. Probst; R. Cortes,Brain Research,journal-article,1983-09-01,6616253,
10.1016/0006-8993(85)90362-2,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Pharmacological characterization of solubilized 5-HT1 serotonin binding sites from bovine brain,1985,Robin L. Allgren; Marketta M.A. Kyncl; Roland D. Ciaranello,Brain Research,journal-article,1985-11-01,4063829,
10.1016/0006-8993(85)90766-8,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,β-Adrenoceptor blocking agents recognize a subpopulation of serotonin receptors in brain,1985,A. Pazos; G. Engel; J.M. Palacios,Brain Research,journal-article,1985-09-01,2864978,
10.1016/0006-8993(85)90856-x,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Quantitative autoradiographic mapping of serotonin receptors in the rat brain. I. Serotonin-1 receptors,1985,A. Pazos; J.M. Palacios,Brain Research,journal-article,1985-11-01,4052776,
10.1016/0006-8993(85)91204-1,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Selective labeling of 5-HT1A and 5-HT1B binding sites in bovine brain,1985,Stephen J. Peroutka,Brain Research,journal-article,1985-09-01,4041865,
10.1016/0006-8993(88)90530-6,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"The NMDA-receptor antagonist, MK-801, suppresses limbic kindling and kindled seizures",1988,M.E. Gilbert,Brain Research,journal-article,1988-10-01,2848609,
10.1016/0006-8993(88)90690-7,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Evidence for a role of the N-methyl-d-aspartate (NMDA) receptor in cortical spreading depression in the rat,1988,Roger Marrannes; Roland Willems; Erik De Prins; Albert Wauquier,Brain Research,journal-article,1988-08-01,2851364,
10.1016/0006-8993(88)91309-1,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Toxic effects of MDMA on central serotonergic neurons in the primate: importance of route and frequency of drug administration,1988,G.A. Ricaurte; L.E. DeLanney; I. Irwin; J.W. Langston,Brain Research,journal-article,1988-04-01,2897228,
10.1016/0006-8993(89)90179-0,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Glucose deprivation neuronal injury in cortical culture,1989,Hannelore Monyer; Mark P. Goldberg; Dennis W. Choi,Brain Research,journal-article,1989-04-01,2565150,
10.1016/0006-8993(89)90314-4,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Involvement of N-methyl-d-aspartate (NMDA) receptors in respiratory rhythmogenesis,1989,A.S. Foutz; J. Champagnat; M. Denavit-Saubié,Brain Research,journal-article,1989-10-01,2557957,
10.1016/0006-8993(89)91665-x,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Unilateral induction of c-fos protein in cortex following cortical devascularization,1989,D.G. Herrera; H.A. Robertson,Brain Research,journal-article,1989-12-01,2514008,
10.1016/0006-8993(90)90025-7,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,The role of spinal cord 5-HT1A and 5-HT1B receptors in the modulation of a spinal nociceptive reflex,1990,Per Kristian Eide; Norma Mjellem Joly; Kjell Hole,Brain Research,journal-article,1990-12-01,2150769,
10.1016/0006-8993(90)90205-p,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ischemic brain injury in vitro: protective effects of NMDA receptor antagonists and calmidazolium,1990,Roman Pohorecki; Gerald L. Becker; Pamela J. Reilly; Dennis F. Landers,Brain Research,journal-article,1990-09-01,2147119,
10.1016/0006-8993(90)90975-h,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Evidence for spinalN-methyl-d-aspartate receptor involvement in prolonged chemical nociception in the rat,1990,Jane E. Haley; Ann F. Sullivan; Anthony H. Dickenson,Brain Research,journal-article,1990-06-01,1975214,
10.1016/0006-8993(90)91064-n,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Paroxetine as an in vivo indicator of 3,4-methylenedioxymethamphetamine neurotoxicity: a presynaptic serotonergic positron emission tomography ligand?",1990,Ursula Scheffel; George A. Ricaurte,Brain Research,journal-article,1990-09-01,1980843,
10.1016/0006-8993(90)91103-n,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,The effect of intraventricular administration of the 5-HT3 receptor agonist 2-methylserotonin on the release of dopamine in the nucleus accumbens: an in vivo chronocoulometric study,1990,Lian Hai Jiang; Charles R. Ashby; Richard J. Kasser; Rex Y. Wang,Brain Research,journal-article,1990-04-01,2112416,
10.1016/0006-8993(90)91247-e,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"Analgesic, anesthetic, and respiratory effects of the competitiveN-methyl-d-aspartate (NMDA) antagonist CGS 19755 in rhesus monkeys",1990,Charles P. France; Gail D. Winger; James H. Woods,Brain Research,journal-article,1990-09-01,2257491,
10.1016/0006-8993(90)91576-3,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,N-methyl-d-aspartate receptors mediate responses of rat dorsal horn neurones to hindlimb ischemia,1990,Graham D. Sher; Duncan Mitchell,Brain Research,journal-article,1990-07-01,2146000,
10.1016/0006-8993(90)91643-u,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Do NMDA receptors mediate the effects of light on circadian behavior?,1990,Christopher S. Colwell; Martin R. Ralph; Michael Menaker,Brain Research,journal-article,1990-07-01,2145056,
10.1016/0006-8993(91)90377-8,mechanistic,psychedelic_compound_x_target,uncertain,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Evidence that spinal 5-HT1, 5-HT2 and 5-HT3 receptor subtypes modulate responses to noxious colorectal distension in the rat",1991,R.M. Danzebrink; G.F. Gebhart,Brain Research,journal-article,1991-01-01,2018933,
10.1016/0006-8993(91)90664-h,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,NMDA receptor antagonists block the induction of long-term depression in the hippocampal dentate gyrus of the anesthetized rat,1991,Nancy L. Desmond; Costa M. Colbert; De Xing Zhang; William B. Levy,Brain Research,journal-article,1991-06-01,1833033,
10.1016/0006-8993(91)90856-q,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Intrathecal coadministration of clonidine with serotonin receptor agonists produces supra-additive visceral antinociception in the rat,1991,R.M. Danzebrink; G.F. Gebhart,Brain Research,journal-article,1991-07-01,1933328,
10.1016/0006-8993(92)90425-9,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,5-HT2 receptors in the nucleus tractus solitarius: characterisation and role in cardiovascular regulation in the rat,1992,Nacera Merahi; Hakan S. Orer; Raul Laguzzi,Brain Research,journal-article,1992-03-01,1504784,
10.1016/0006-8993(92)90767-4,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Long-term potentiation is associated with increased [3H]AMPA binding in rat hippocampus,1992,Georges Tocco; Stephen Maren; Tracey Jo Shors; Michel Baudry; Richard F. Thompson,Brain Research,journal-article,1992-02-01,1380390,
10.1016/0006-8993(92)91460-v,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"The N-methyl-d-aspartate antagonist MK-801 protects against serotonin depletions induced by methamphetamine 3,4-methylenedioxymethamphetamine and p-chloroamphetamine",1992,Gail M. Farfel; Georgetta L. Vosmer; Lewis S. Seiden,Brain Research,journal-article,1992-11-01,1361410,
10.1016/0006-8993(92)91525-j,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine-induced anesthesia involves the N-methyl-d-aspartate receptor-channel complex in mice,1992,Masahiro Irifune; Takao Shimizu; Masahiro Nomoto; Takeo Fukuda,Brain Research,journal-article,1992-11-01,1281742,
10.1016/0006-8993(93)90521-n,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Stimulation of 5-HT1A and 5-HT2/5-HT1C receptors induce oxytocin release in the male rat,1993,Gyorgy Bagdy; Konstantine T. Kalogeras,Brain Research,journal-article,1993-05-01,8334526,
10.1016/0006-8993(93)91368-3,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Intrathecal treatment with dextrorphan or ketamine potently reduces pain-related behaviors in a rat model of peripheral mononeuropathy,1993,Jianren Mao; Donald D. Price; Ronald L. Hayes; Juan Lu; David J. Mayer; Hanan Frenk,Brain Research,journal-article,1993-03-01,8385540,
10.1016/0006-8993(94)90345-x,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,5-HT1A receptor-mediated inhibition of lateral vestibular nucleus neurons projecting to the abducens nucleus,1994,Takuzo Kishimoto; Toshiaki Yamanaka; Taku Amano; Naoyuki Todo; Masashi Sasa,Brain Research,journal-article,1994-04-01,8032949,
10.1016/0006-8993(94)90476-6,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"The N-methyl-d-aspartate channel blocker ketamine does not attenuate, but enhances, locus coeruleus-induced potentiation in rat dentate gyrus",1994,Lynn M. Frizzell; Carolyn W. Harley,Brain Research,journal-article,1994-11-01,7531596,
