normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,language,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,trial_registry_ids
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.1093/brain/awae136,Psilocybin reduces alcohol self-administration via selective left nucleus accumbens activation in rats,compound_target,not_applicable,not_applicable,agonist (implied by antagonism reversal),pharmacological antagonism,receptor binding/functional assay,agonist (implied by antagonism reversal),,,,not_applicable,Rats,left nucleus accumbens in rats,in_vivo,Jérôme Jeanblanc; Romain Bordy; Grégory Fouquet; Virginie Jeanblanc; Mickaël Naassila,2024,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"The effect of intraperitoneal injection of psilocybin was prevented by intra-left nucleus accumbens injection of 0.3 μg of the 5-HT2A receptor antagonist ketanserin. The ketanserin specific 5-HT2AR antagonist (0.5µg/µL) was injected within the NAcc 5 min before intraperitoneal injection of psilocybin (1mg/kg, 4 hours before the test) and blunted the effects of psilocybin on total received rewards and on ethanol intake",full_text_seen,full_text_seen,mixed,"Abstract, C017",pharmacological blockade of behavioral effect,Agence Nationale de la Recherche | ERA-NET Program: Psi-Alc | ANR PAPAUD | IReSP | INSERM,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Brain,journal-article,2024-05-04,0006-8950,1460-2156,Oxford University Press (OUP),"Animals | Nucleus Accumbens / drug effects | Nucleus Accumbens / metabolism | Male | Psilocybin / pharmacology | Self Administration | Rats | Rats, Long-Evans | Ethanol / administration & dosage | Ethanol / pharmacology | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Receptors, Dopamine D2 / metabolism | Functional Laterality / drug effects | Hallucinogens / pharmacology | Receptors, Dopamine D1 / metabolism | Conditioning, Operant / drug effects | Alcohol Drinking / drug therapy",eng,,,,,,,,,,,,,,,medium,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",addiction | alcoholism | animals | drinking | psychedelics | serotonin,Agence Nationale de la Recherche | ERA-NET Program: Psi-Alc | ANR PAPAUD | IReSP | INSERM,01EW1908 | SPAV1-22-019,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT1A,,Psilocybin,5-HT1A,Psilocybin,5-HT1A receptor,,5-HT1A receptor,5-HT1A protein level,molecular_target,5-HT1A,target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,decreased density,Western blotting,receptor density assay,decreased density,Other,ca. 12-13,% of control,not_applicable,rat,rat hippocampus,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Both doses of psilocybin significantly decreased the 5-HT1A protein level by ca. 12-13 %... as measured 7 days after drug administration (Figure 5A , B ).",full_text_seen,full_text_seen,text,"C014, Figure 5A",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,medium,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,Ketamine,5-HT1A,,Ketamine,5-HT1A,Ketamine,5-HT1A receptor,,5-HT1A receptor,5-HT1A protein level,molecular_target,5-HT1A,target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,increased density,Western blotting,receptor density assay,increased density,Other,18.0,% of control,not_applicable,rat,rat hippocampus,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"ketamine significantly increased it by 18 % over control (F3,28 = 60, p < 0.0001, one-way ANOVA) as measured 7 days after drug administration (Figure 5A , B ).",full_text_seen,full_text_seen,text,"C014, Figure 5A",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,high,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A receptor,,5-HT2A receptor,5-HT2A protein level,molecular_target,5-HT2A,target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,decreased density,Western blotting,receptor density assay,decreased density,Other,11.0,% of control,not_applicable,rat,rat hippocampus,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"5-HT2A protein level was decreased by psilocybin 2 mg/kg dose, but was increased by the higher one... by 11 and 35 %, respectively in comparison to control (F3,28 = 57, p < 0.001, one-way ANOVA) (Figure 5C , D ).",full_text_seen,full_text_seen,text,"C014, Figure 5C",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,high,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A receptor,,5-HT2A receptor,5-HT2A protein level,molecular_target,5-HT2A,target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,increased density,Western blotting,receptor density assay,increased density,Other,35.0,% of control,not_applicable,rat,rat hippocampus,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"5-HT2A protein level was decreased by psilocybin 2 mg/kg dose, but was increased by the higher one... by 11 and 35 %, respectively in comparison to control (F3,28 = 57, p < 0.001, one-way ANOVA) (Figure 5C , D ).",full_text_seen,full_text_seen,text,"C014, Figure 5C",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,high,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,Ketamine,5-HT2A,,Ketamine,5-HT2A,Ketamine,5-HT2A receptor,,5-HT2A receptor,5-HT2A protein level,molecular_target,5-HT2A,target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,increased density,Western blotting,receptor density assay,increased density,Other,35.0,% of control,not_applicable,rat,rat hippocampus,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"5-HT2A protein level was decreased by psilocybin 2 mg/kg dose, but was increased by the higher one and ketamine by 11 and 35 %, respectively in comparison to control (F3,28 = 57, p < 0.001, one-way ANOVA) (Figure 5C , D ).",full_text_seen,full_text_seen,text,"C014, Figure 5C",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,high,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,Psilocybin,Dopamine D2 receptor (DRD2),,Psilocybin,Dopamine D2 receptor (DRD2),Psilocybin,D2 receptor,,D2 receptor,D2 protein receptor level,molecular_target,Dopamine D2 receptor (DRD2),target,True,10.20944/preprints202309.1649.v1,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,compound_target,not_applicable,not_reported,increased density,Western blotting,receptor density assay,increased density,Other,ca. 30,%,not_applicable,rat,rat nucleus accumbens,in_vivo,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak-Bargiela; Marzena Maćkowiak; Krystyna Gołembiowska,2023,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"In the nucleus accumbens, the dopamine D2 protein receptor level was significantly increased by the higher dose of psilocybin by ca. 30 %... as measured 7 days after drug administration (Figure 6C , D ).",full_text_seen,full_text_seen,text,"C015, Figure 6C",in vivo experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Preprints.org,posted-content,2023-09-25,,,MDPI AG,,,,,,,,,,,,,,,,,medium,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""DRD2""}",,,,10.3390/ijms25010100,is-preprint-of doi:10.3390/ijms25010100 asserted-by:subject,,
normalized,compound and graph entity matched local registry,MDMA,SERT (SLC6A4),,MDMA,SERT (SLC6A4),MDMA,SERT,,SERT,SERT protein expression,molecular_target,SERT (SLC6A4),target,True,10.2174/157015911795017146,"The Nature of 3, 4-Methylenedioxymethamphetamine (MDMA)-Induced Serotonergic Dysfunction: Evidence for and Against the Neurodegeneration Hypothesis",compound_target,not_applicable,none,reduction of expression,immunoblotting,protein expression,reduction of expression,Other,profoundly reduced,,not_applicable,rat,rat whole-tissue lysate preparations,preclinical,Dominik K. Biezonski; Jerrold S. Meyer,2011,review,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,0.9,False,"When we subsequently used this validated procedure to investigate SERT protein expression in whole-tissue lysate preparations 2 weeks following an MDMA binge regimen (4 x 10 mg/kg), expression was profoundly reduced in the striatum, hippocampus, and cortex [44] .",full_text_seen,full_text_seen,text,C006,experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Current Neuropharmacology,journal-article,2011-03-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,eng,,,,,,,,,,,,,,,medium,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SLC6A4""}",MDMA | biochemical downregulation. | gene expression | neurodegeneration | neurotoxicity | serotonin | serotonin transporter | vesicular monoamine transporter 2,,,,,,
normalized,compound and graph entity matched local registry,MDMA,SERT (SLC6A4),,MDMA,SERT (SLC6A4),MDMA,SERT,,SERT,SERT gene expression,molecular_target,SERT (SLC6A4),target,True,10.2174/157015911795017146,"The Nature of 3, 4-Methylenedioxymethamphetamine (MDMA)-Induced Serotonergic Dysfunction: Evidence for and Against the Neurodegeneration Hypothesis",compound_target,not_applicable,none,reduction of expression,quantitative RT-PCR,gene expression,reduction of expression,Other,50.0,fold reduction,not_applicable,rat,rat pooled dorsal and median raphe tissue punches,preclinical,Dominik K. Biezonski; Jerrold S. Meyer,2011,review,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,0.9,False,"Two weeks following the same MDMA binge regimen used in the immunoblotting studies, we found a striking, 50-fold reduction in SERT gene expression within the dorsal/median raphe, with smaller albeit significant (10-15-fold) reductions in expression of both the VMAT-2 and TPH-2 genes [44] .",full_text_seen,full_text_seen,text,C007,experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Current Neuropharmacology,journal-article,2011-03-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,eng,,,,,,,,,,,,,,,high,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SLC6A4""}",MDMA | biochemical downregulation. | gene expression | neurodegeneration | neurotoxicity | serotonin | serotonin transporter | vesicular monoamine transporter 2,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT1A,,Psilocin,5-HT1A,Psilocin,5-HT1A receptor,,5-HT1A receptor,pKi 5-HT1A,molecular_target,5-HT1A,target,True,10.24108/preprints-3114287,New Serotonergics with High Intracellular Bioavailability as Potentially Neuroplastic and Geroprotective Agents,compound_target,not_applicable,not_applicable,binding,binding assay,receptor binding,binding,Other,7.0,pKi,not_applicable,not_reported,in silico,in_vitro,Ярослав Андреевич Зайцев,2026,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Psilocin - 7.0 pKi 5-HT1A,full_text_seen,full_text_seen,text,"Chunk C001, Figure",in silico study,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,,article,2026-01-16,,,NPG Publishing,,,,,,,,,,,,,,,,,high,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",Neuroprotection | CREB | Neuroplasticity | Synaptogenesis | Brain-derived neurotrophic factor | Neurotrophic factors | Neurotrophin | Serotonergic | Receptor | Neuroscience | Pharmacology | Chemistry | Neurogenesis | Neurochemical | Synaptic plasticity | Allosteric modulator | Downregulation and upregulation | PI3K/AKT/mTOR pathway | Desipramine | Biology,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2A,,Psilocin,5-HT2A,Psilocin,5-HT2A receptor,,5-HT2A receptor,pKi 5-HT2A,molecular_target,5-HT2A,target,True,10.24108/preprints-3114287,New Serotonergics with High Intracellular Bioavailability as Potentially Neuroplastic and Geroprotective Agents,compound_target,not_applicable,not_applicable,binding,binding assay,receptor binding,binding,Other,7.2,pKi,not_applicable,not_reported,in silico,in_vitro,Ярослав Андреевич Зайцев,2026,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Psilocin - 7.2 pKi 5-HT2A,full_text_seen,full_text_seen,text,"Chunk C001, Figure",in silico study,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,,article,2026-01-16,,,NPG Publishing,,,,,,,,,,,,,,,,,high,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",Neuroprotection | CREB | Neuroplasticity | Synaptogenesis | Brain-derived neurotrophic factor | Neurotrophic factors | Neurotrophin | Serotonergic | Receptor | Neuroscience | Pharmacology | Chemistry | Neurogenesis | Neurochemical | Synaptic plasticity | Allosteric modulator | Downregulation and upregulation | PI3K/AKT/mTOR pathway | Desipramine | Biology,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2B,,Psilocin,5-HT2B,Psilocin,5-HT2B receptor,,5-HT2B receptor,pKi 5-HT2B,molecular_target,5-HT2B,target,True,10.24108/preprints-3114287,New Serotonergics with High Intracellular Bioavailability as Potentially Neuroplastic and Geroprotective Agents,compound_target,not_applicable,not_applicable,binding,binding assay,receptor binding,binding,Other,6.34,pKi,not_applicable,not_reported,in silico,in_vitro,Ярослав Андреевич Зайцев,2026,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,Psilocin - 6.34 pKi 5-HT2B,full_text_seen,full_text_seen,text,"Chunk C001, Figure",in silico study,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,,article,2026-01-16,,,NPG Publishing,,,,,,,,,,,,,,,,,high,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2B""}",Neuroprotection | CREB | Neuroplasticity | Synaptogenesis | Brain-derived neurotrophic factor | Neurotrophic factors | Neurotrophin | Serotonergic | Receptor | Neuroscience | Pharmacology | Chemistry | Neurogenesis | Neurochemical | Synaptic plasticity | Allosteric modulator | Downregulation and upregulation | PI3K/AKT/mTOR pathway | Desipramine | Biology,,,,,,
